# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:45:19 +0000 
# 
# Columns 
#  0 exposure calendar date 
#  1 filename base 
#  2 exposure identifier 
#  3 modified julian date 
#  4 filter 
#  5 mean limiting magnitude (over all subtractions) 
#  6 mean seeing (over all subtractions) 
#  7 mean sky background (over all subtractions) 
#  8 total number of objects 
#  9 total number of objects with R/B>0.6 
# 
 210409   c4d_210409_085117_ori   8057 59313.36895262 z 21.182 0.873   30.510   3502   1781 
 210409   c4d_210409_085217_ori   9978 59313.36964325 g    nan   nan      nan      0      0 
 210409   c4d_210409_085421_ori   8059 59313.37108446 r 22.345 0.923   22.558   3992   1266 
 210409   c4d_210409_085540_ori   8060 59313.37200115 i 21.914 0.813   21.416   7573   2316 
 210409   c4d_210409_085639_ori   8061 59313.37268271 z 21.367 0.796   28.051   3478   1576 
 210409   c4d_210409_085738_ori   8062 59313.37335824 g 23.052 1.281   15.511    832    355 
 210409   c4d_210409_085942_ori   8063 59313.37479570 r 22.166 1.107   24.829   8667   2129 
 210409   c4d_210409_090100_ori   8064 59313.37569780 i 21.486 1.201   26.416   8390    914 
 210409   c4d_210409_090158_ori   8065 59313.37636598 z 21.183 0.900   30.550   4059   1806 
 210409   c4d_210409_090335_ori   8066 59313.37749362 g 23.166 1.078   14.835   1624   1239 
 210409   c4d_210409_090539_ori   8067 59313.37893162 r 22.387 0.902   22.044   4635   1473 
 210409   c4d_210409_090657_ori   8068 59313.37983084 i 21.751 0.878   23.315   7448   2586 
 210409   c4d_210409_090755_ori   8069 59313.38050420 z 21.298 0.833   29.048   3442   1699 
 210409   c4d_210409_090855_ori   8070 59313.38119811 g 23.337 1.013   13.536   2339   1738 
 210409   c4d_210409_091100_ori   8071 59313.38264789 r 22.268 0.954   23.613   4513   1460 
 210409   c4d_210409_091219_ori   8072 59313.38355471 i 21.583 0.947   25.465   4526   1847 
 210409   c4d_210409_091318_ori   8073 59313.38423625 z 21.143 0.897   31.147   3470   1615 
 210409   c4d_210409_091417_ori   8074 59313.38492377 g 23.270 1.046   13.997   2238   1651 
 210409   c4d_210409_091621_ori   8075 59313.38635808 r 22.142 0.997   25.264   4233   1342 
 210409   c4d_210409_091739_ori   8076 59313.38726686 i 21.428 1.012   27.503   4627   1606 
 210409   c4d_210409_091839_ori   8077 59313.38795898 z 21.065 0.940   32.404   2564   1304 
 210412   c4d_210412_072938_ori   8078 59316.31225572 g 22.627 1.302   18.950   1315    361 
 210412   c4d_210412_073144_ori   8079 59316.31370766 r 21.625 1.140   32.581    409     80 
 210412   c4d_210412_073303_ori   8080 59316.31462813 i 21.211 1.034   30.221    195     55 
 210412   c4d_210412_073404_ori   8081 59316.31532519 z 20.824 0.978   35.614    122     56 
 210412   c4d_210412_073503_ori   8082 59316.31600750 g 22.692 1.249   18.391    827    225 
 210412   c4d_210412_073708_ori   8083 59316.31745885 r 21.726 1.066   31.078     68      5 
 210412   c4d_210412_073827_ori   8084 59316.31837040 i 21.275 0.971   29.407    753     41 
 210412   c4d_210412_073925_ori   8085 59316.31904751 z 20.900 0.923   34.552    360    161 
 210412   c4d_210412_074025_ori   8086 59316.31973589 g 22.793 1.155   17.552    237     70 
 210412   c4d_210412_074231_ori   8087 59316.32119890 r 21.615 1.132   32.828    106     35 
 210412   c4d_210412_074349_ori   8088 59316.32210195 i 21.199 1.013   30.434     40     14 
 210412   c4d_210412_074449_ori   8089 59316.32279169 z 20.728 1.030   37.088   1106    149 
 210412   c4d_210412_085903_ori   8090 59316.37434855 g 22.897 1.173   16.924    638    358 
 210412   c4d_210412_090107_ori   8091 59316.37578010 r 21.902 1.051   28.770   1285    292 
 210412   c4d_210412_090227_ori   8092 59316.37671086 i 21.246 1.039   29.988    667    213 
 210412   c4d_210412_090326_ori   8093 59316.37739454 z 21.040 0.893   32.842   1462    831 
 210412   c4d_210412_090425_ori   8094 59316.37807469 g 22.955 1.130   16.450    428    232 
 210412   c4d_210412_090630_ori   8095 59316.37952519 r 21.994 0.994   27.339    648    163 
 210412   c4d_210412_090751_ori   8096 59316.38045188 i 21.398 0.968   27.847    209     75 
 210412   c4d_210412_090850_ori   8097 59316.38113463 z 20.978 0.928   33.702   1148    393 
 210412   c4d_210412_090948_ori   8098 59316.38180900 g 22.866 1.199   17.197    724    384 
 210412   c4d_210412_091152_ori   8099 59316.38324633 r 21.878 1.054   29.036   1200    295 
 210412   c4d_210412_091312_ori   8100 59316.38417023 i 21.331 1.024   28.800   1004    368 
 210412   c4d_210412_091411_ori   8101 59316.38485409 z 20.923 0.983   34.492    717    340 
 210412   c4d_210412_094610_ori   8102 59316.40707165 g 22.739 1.255   18.317   1039    410 
 210412   c4d_210412_094815_ori   8103 59316.40851262 r 21.670 1.157   32.254   1962    498 
 210412   c4d_210412_094934_ori   8104 59316.40943025 i 21.041 1.184   32.837   1706    456 
 210412   c4d_210412_095034_ori   8105 59316.41012199 z 20.827 1.002   35.952    603    310 
 210412   c4d_210412_095134_ori   8106 59316.41081237 g 22.705 1.270   18.747   1176    491 
 210412   c4d_210412_095338_ori   8107 59316.41225593 r 21.613 1.215   33.160   4161   1003 
 210412   c4d_210412_095457_ori   8108 59316.41316740 i 21.150 1.119   31.438   1492    431 
 210412   c4d_210412_095556_ori   8109 59316.41385325 z 20.755 1.066   37.164   1240    526 
 210415   c4d_210415_083246_ori   8901 59319.35609347 g 23.098 1.074   15.268   1101     66 
 210415   c4d_210415_083451_ori   8902 59319.35754026 r 22.524 0.874   20.246   7291   1324 
 210415   c4d_210415_083610_ori   8903 59319.35845394 i 22.021 0.799   20.128   3630   1301 
 210415   c4d_210415_083708_ori   8904 59319.35912586 z 21.574 0.746   25.232   2091    947 
 210415   c4d_210415_083806_ori   8905 59319.35979625 g 23.801 0.843   10.444    591    334 
 210415   c4d_210415_084010_ori   8906 59319.36123799 r 22.768 0.809   17.591   5679   1000 
 210415   c4d_210415_084129_ori   8907 59319.36214462 i 21.910 0.830   21.382   3270   1188 
 210415   c4d_210415_084227_ori   8908 59319.36281952 z 21.454 0.779   26.791   1933   1004 
 210415   c4d_210415_084326_ori   8909 59319.36349901 g 23.672 0.916   11.124    505    318 
 210415   c4d_210415_084530_ori   8910 59319.36493177 r 22.695 0.830   18.310   7354   1293 
 210415   c4d_210415_084649_ori   8911 59319.36584831 i 22.028 0.790   20.062   3032   1009 
 210415   c4d_210415_084747_ori   8912 59319.36652313 z 21.473 0.778   26.502   1782    937 
 210415   c4d_210415_084923_ori   8913 59319.36763367 g 23.758 0.851   10.674    408    273 
 210415   c4d_210415_085128_ori   8914 59319.36907789 r 22.753 0.795   17.756   3758    661 
 210415   c4d_210415_085247_ori   8915 59319.36999615 i 21.981 0.811   20.533   3236    967 
 210415   c4d_210415_085346_ori   8916 59319.37068166 z 21.469 0.788   26.475   1619    704 
 210415   c4d_210415_085445_ori   8917 59319.37135474 g 23.637 0.936   11.320    453    287 
 210415   c4d_210415_085649_ori   8918 59319.37279784 r 22.657 0.840   18.801   5975   1282 
 210415   c4d_210415_085808_ori   8919 59319.37371176 i 21.997 0.813   20.235   3565   1049 
 210415   c4d_210415_085908_ori   8920 59319.37439881 z 21.608 0.720   24.809   1120    497 
 210415   c4d_210415_090007_ori   8921 59319.37508315 g 23.617 0.891   11.542    646    371 
 210415   c4d_210415_090212_ori   9979 59319.37653338 r    nan   nan      nan      0      0 
 210415   c4d_210415_090332_ori   8923 59319.37745465 i 21.765 0.867   23.045   3415   1062 
 210415   c4d_210415_090431_ori   8924 59319.37814570 z 21.198 0.863   30.210   1345    749 
 210415   c4d_210415_100121_ori   8925 59319.41761508 i 21.381 1.002   28.380    657    187 
 210415   c4d_210415_100220_ori   8926 59319.41829733 z 20.957 0.973   34.083    302    125 
 210415   c4d_210415_100320_ori   8927 59319.41899033 i 21.143 1.104   31.656    818    215 
 210415   c4d_210415_100419_ori   8928 59319.41967477 z 20.940 0.969   34.448    500    154 
 210415   c4d_210415_100519_ori   8929 59319.42036779 i 21.542 0.938   26.364   1712    510 
 210415   c4d_210415_100618_ori   8930 59319.42104790 i 21.713 0.862   24.317   3361   1127 
 210415   c4d_210415_100718_ori   8931 59319.42174283 z 21.209 0.832   30.748   1105    375 
 210415   c4d_210415_100818_ori   8932 59319.42243927 z 21.090 0.895   32.362    956    395 
 210415   c4d_210415_100916_ori   8933 59319.42310763 i 21.358 0.993   29.432   1506    494 
 210415   c4d_210415_101014_ori   8934 59319.42377872 z 21.198 0.848   30.994   1185    470 
 210415   c4d_210415_101113_ori   8935 59319.42446337 i 21.399 0.952   29.384   2812    640 
 210415   c4d_210415_101211_ori   8936 59319.42513805 z 21.069 0.913   33.181   1056    405 
 210415   c4d_210415_101311_ori   8937 59319.42582391 i 21.466 0.877   29.556   2900   1029 
 210415   c4d_210415_101411_ori   8938 59319.42651991 z 21.125 0.842   32.960   1081    416 
 210415   c4d_210415_101510_ori   8939 59319.42721027 z 20.950 0.941   35.739    803    365 
 210415   c4d_210415_101609_ori   8940 59319.42788365 z 20.954 0.899   35.790    882    292 
 210418   c4d_210418_083957_ori   8110 59322.36108742 g 23.050 1.097   15.503    592    453 
 210418   c4d_210418_084203_ori   8111 59322.36253717 r 21.825 1.099   29.545   2564    673 
 210418   c4d_210418_084321_ori   8112 59322.36344622 i 21.529 0.943   25.832   1712    724 
 210418   c4d_210418_084420_ori   8113 59322.36412198 z 21.124 0.892   30.722   2830   1211 
 210418   c4d_210418_084519_ori   8114 59322.36480751 g 22.937 1.159   16.440    717    427 
 210418   c4d_210418_084724_ori   8115 59322.36625843 r 22.046 1.010   26.342   2359    536 
 210418   c4d_210418_084842_ori   8116 59322.36715965 i 21.044 1.188   32.460   1829    478 
 210418   c4d_210418_084941_ori   8117 59322.36784379 z 20.976 0.966   32.863   1431    723 
 210418   c4d_210418_085041_ori   8118 59322.36853593 g 23.048 1.110   15.553    653    478 
 210418   c4d_210418_085247_ori   8119 59322.36998867 r 21.928 1.069   28.058   3182    836 
 210418   c4d_210418_085407_ori   8120 59322.37092282 i 21.385 1.007   27.666   3777   1233 
 210418   c4d_210418_085507_ori   8121 59322.37161325 z 20.903 1.010   33.990   1817    947 
 210418   c4d_210418_085647_ori   8122 59322.37276959 g 23.021 1.114   15.753    632    441 
 210418   c4d_210418_085851_ori   8123 59322.37421207 r 22.035 1.004   26.548   2111    548 
 210418   c4d_210418_090009_ori   8124 59322.37511151 i 21.537 0.933   25.745   2332    893 
 210418   c4d_210418_090107_ori   8125 59322.37578609 z 20.861 1.031   34.646   1592    847 
 210418   c4d_210418_090208_ori   8126 59322.37648303 g 22.752 1.244   18.011    809    387 
 210418   c4d_210418_090414_ori   9980 59322.37794792 r    nan   nan      nan      0      0 
 210418   c4d_210418_090535_ori   8128 59322.37888494 i 21.337 1.040   28.406   3316   1209 
 210418   c4d_210418_090635_ori   8129 59322.37957216 z 21.059 0.928   31.764   2398   1030 
 210418   c4d_210418_090734_ori   8130 59322.38025735 g 23.163 1.049   14.659    676    463 
 210418   c4d_210418_090939_ori   8131 59322.38170803 r 22.235 0.941   23.792   2373    629 
 210418   c4d_210418_091059_ori   8132 59322.38262921 i 21.639 0.909   24.517   5899   1884 
 210418   c4d_210418_091157_ori   8133 59322.38330089 z 21.058 0.927   31.768   2959   1323 
 210425   c4d_210425_085637_ori   8134 59329.37265569 g 22.978 1.036   17.848   1942   1486 
 210425   c4d_210425_085845_ori   8135 59329.37413318 r 22.058 1.007   27.024   3942   1317 
 210425   c4d_210425_090008_ori   8136 59329.37509988 i 21.599 0.893   25.990   6878   2738 
 210425   c4d_210425_090112_ori   8137 59329.37583435 z 21.125 0.847   32.409   2993   1765 
 210425   c4d_210425_090216_ori   8138 59329.37658201 g 22.902 1.106   18.080   1615   1138 
 210425   c4d_210425_090425_ori   8139 59329.37806715 r 22.043 1.001   27.100   3257   1104 
 210425   c4d_210425_090548_ori   8140 59329.37903017 i 21.575 0.900   26.165   5241   2210 
 210425   c4d_210425_090650_ori   8141 59329.37974738 z 21.113 0.855   32.461   2967   1758 
 210425   c4d_210425_090754_ori   8142 59329.38049035 g 22.969 1.094   17.119   1470   1070 
 210425   c4d_210425_091002_ori   8143 59329.38197320 r 22.014 1.006   27.474   3098   1013 
 210425   c4d_210425_091125_ori   8144 59329.38293301 i 21.177 1.083   31.640   1862    792 
 210425   c4d_210425_091228_ori   8145 59329.38366174 z 20.815 1.024   37.057   2061    898 
 210425   c4d_210425_091415_ori   8146 59329.38490106 g 23.026 1.096   16.227   1250    965 
 210425   c4d_210425_091622_ori   8147 59329.38637270 r 21.969 1.043   28.025   2864   1025 
 210425   c4d_210425_091746_ori   8148 59329.38734467 i 21.314 1.039   29.471   2875   1156 
 210425   c4d_210425_091847_ori   8149 59329.38805106 z 21.080 0.874   32.995   2897   1692 
 210425   c4d_210425_091952_ori   8150 59329.38880115 g 23.091 1.078   15.465   1165    884 
 210425   c4d_210425_092201_ori   8151 59329.39029138 r 21.963 1.034   27.987   2586    795 
 210425   c4d_210425_092324_ori   8152 59329.39125564 i 21.191 1.108   31.164   2504    835 
 210425   c4d_210425_092427_ori   8153 59329.39198398 z 20.857 1.000   36.199   2391    909 
 210425   c4d_210425_092532_ori   8154 59329.39273390 g 23.061 1.122   15.565   1416   1032 
 210425   c4d_210425_092740_ori   8155 59329.39421522 r 22.103 0.976   25.926   2026    628 
 210425   c4d_210425_092904_ori   8156 59329.39518696 i 21.540 0.926   26.357   3935   1652 
 210425   c4d_210425_093005_ori   8157 59329.39590053 z 21.175 0.840   31.651   3019   1647 
 210427   c4d_210427_075314_ori   8158 59331.32863986 g 21.962 1.234   38.462   3461   1878 
