# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:50:30 +0000 
# 
# Columns 
#  0 candidate id 
#  1 object id 
#  2 object ra 
#  3 object dec 
#  4 object MJD 
#  5 object filter 
#  6 object magnitude 
#  7 object magnitude error 
#  8 object real/bogus score 
# 
DC22gfvyx 15891178  117.28925309923  -25.83244739921 59477.36076877 i 21.101  0.146  0.784 
DC22gfvyx 15900829  117.28925199177  -25.83243218023 59477.37679357 z 21.113  0.147  0.510 
DC22gfvyx 15902196  117.28926855654  -25.83241863238 59480.36192137 r 21.469  0.116  0.814 
DC22gfvyx 15902456  117.28921733714  -25.83244837168 59480.36352464 z 20.764  0.107  0.607 
DC22gfvyx 15903805  117.28925686330  -25.83243029670 59480.36726450 z 20.790  0.111  0.816 
DC22gfvyx 15905591  117.28931434339  -25.83245157764 59480.36939857 r 21.456  0.135  0.894 
DC22gfvyx 15906074  117.28933754704  -25.83240967802 59480.37099067 z 21.082  0.164  0.217 
DC22gfvyx 15907241  117.28930881289  -25.83246198269 59480.37402908 i 21.324  0.155  0.864 
DC22gfvyx 15909232  117.28930777573  -25.83243530418 59481.35905626 r 21.394  0.103  0.969 
DC22gfvyx 15909842  117.28924232642  -25.83244090668 59481.36067176 z 20.909  0.129  0.802 
DC22gfvyx 15910034  117.28927479670  -25.83246967308 59481.36279411 r 21.272  0.096  0.961 
DC22gfvyx 15910812  117.28929598339  -25.83242806550 59481.36653538 r 21.530  0.115  0.792 
DC22gfvyx 15910991  117.28923658152  -25.83244465903 59481.36812415 z 20.749  0.099  0.385 
DC22gfvyx 15912114  117.28930496137  -25.83241452573 59481.37398768 r 21.420  0.098  0.976 
DC22gfvyx 15912256  117.28928949646  -25.83239268613 59481.37488737 i 21.173  0.110  0.782 
DC22gfvyx 15912908  117.28927278941  -25.83242249617 59481.37770247 r 21.379  0.099  0.850 
DC22gfvyx 15912881  117.28926867888  -25.83239442560 59481.37862757 i 21.057  0.105  0.786 
DC22gfvyx 15919745  117.28939525812  -25.83241206137 59486.34927766 g 22.696  0.156  0.426 
DC22gfvyx 15920361  117.28928065080  -25.83243051751 59486.35072884 r 21.727  0.100  0.800 
DC22gfvyx 15920384  117.28933964274  -25.83243840842 59486.35163253 i 21.433  0.127  0.428 
DC22gfvyx 15921368  117.28932902925  -25.83243859620 59486.35444505 r 21.868  0.111  0.701 
DC22gfvyx 15921280  117.28931042198  -25.83236239084 59486.35534600 i 21.549  0.139  0.396 
DC22gfvyx 15921661  117.28924423933  -25.83243918173 59486.35602288 z 21.186  0.142  0.043 
DC22gfvyx 15922543  117.28930705435  -25.83240393603 59486.35813890 r 21.812  0.103  0.660 
DC22gfvyx 15923155  117.28922124689  -25.83244652501 59486.35974114 z 21.334  0.152  0.018 
DC22gfvyx 15923952  117.28929664914  -25.83238625201 59486.36184716 r 21.621  0.086  0.823 
DC22gfvyx 15924162  117.28929313317  -25.83239675624 59486.36274581 i 21.641  0.151  0.482 
DC22gfvyx 15927358  117.28931991965  -25.83244733208 59486.36555750 r 21.890  0.105  0.771 
DC22gfvyx 15927614  117.28929525933  -25.83238916031 59486.36647634 i 21.503  0.127  0.176 
DC22gfvyx 15927773  117.28919487922  -25.83244592086 59486.36715992 z 21.223  0.140  0.234 
DC22gfvyx 15928439  117.28928375294  -25.83243193083 59486.36929345 r 21.925  0.116  0.500 
DC22gfvyx 15928955  117.28924001203  -25.83240552252 59486.37087773 z 21.213  0.149  0.188 
DC22gfvyx 15929701  117.28931369533  -25.83240796891 59486.37299608 r 21.960  0.126  0.667 
DC22gfvyx 15930452  117.28927673202  -25.83239277532 59486.37669932 r 21.845  0.140  0.901 
DC22gfvyx 15936779  117.28931007302  -25.83240732613 59492.36433093 r 21.964  0.102  0.325 
DC22gfvyx 15937685  117.28929901838  -25.83242208372 59492.36803818 r 21.901  0.096  0.157 
DC22gfvyx 15939299  117.28928071782  -25.83235926668 59492.37174432 r 21.779  0.078  0.221 
DC22gfvyx 15940180  117.28932535118  -25.83242901671 59492.37333112 g 22.783  0.117  0.812 
DC22gfvyx 15940379  117.28929123461  -25.83243160572 59492.37477669 r 21.808  0.085  0.138 
DC22gfvyx 15941512  117.28929716439  -25.83239578246 59492.37780073 r 21.848  0.085  0.258 
DC22gfvyx 15942067  117.28937521274  -25.83245626346 59492.37871185 g 22.576  0.093  0.739 
DC22gfvyx 15942455  117.28928107277  -25.83238386540 59492.38014588 r 21.856  0.087  0.508 
DC22gfvyx 15942806  117.28931657426  -25.83243936684 59498.35493712 g 22.169  0.115  0.967 
DC22gfvyx 15943038  117.28926211351  -25.83245474457 59498.35641309 r 21.127  0.075  0.930 
DC22gfvyx 15943180  117.28931326512  -25.83242493602 59498.35732278 i 20.827  0.096  0.966 
DC22gfvyx 15943363  117.28925011115  -25.83246182022 59498.35800545 z 20.445  0.098  0.820 
DC22gfvyx 15943631  117.28933283820  -25.83243454637 59498.35869042 g 22.166  0.103  0.913 
DC22gfvyx 15943878  117.28927010406  -25.83245879068 59498.36013111 r 20.990  0.056  0.922 
DC22gfvyx 15944122  117.28923401607  -25.83243044685 59498.36173410 z 20.593  0.109  0.843 
DC22gfvyx 15944429  117.28934824964  -25.83242897472 59498.36241420 g 22.268  0.109  0.936 
DC22gfvyx 15944724  117.28925977724  -25.83245018323 59498.36386038 r 21.051  0.061  0.939 
DC22gfvyx 15945918  117.28925352743  -25.83245918846 59498.36545271 z 20.377  0.089  0.658 
DC22gfvyx 15945225  117.28932478502  -25.83243091235 59498.36612690 g 22.412  0.130  0.862 
DC22gfvyx 15946058  117.28928396096  -25.83245441362 59498.36757037 r 20.998  0.054  0.914 
DC22gfvyx 15946347  117.28925789328  -25.83247447623 59498.36916470 z 20.603  0.088  0.766 
DC22gfvyx 15946595  117.28931570669  -25.83242121558 59498.36984524 g 22.207  0.096  0.968 
DC22gfvyx 15946766  117.28926356421  -25.83245032175 59498.37128051 r 21.102  0.063  0.954 
DC22gfvyx 15946985  117.28927872924  -25.83242210044 59498.37218418 i 20.840  0.091  0.434 
DC22gfvyx 15947100  117.28925131998  -25.83243556117 59498.37286428 z 20.480  0.091  0.821 
DC22gfvyx 15947298  117.28932354220  -25.83243469967 59498.37353028 g 22.172  0.098  0.960 
DC22gfvyx 15947541  117.28928958889  -25.83245410773 59498.37496614 r 21.163  0.064  0.894 
DC22gfvyx 15948691  117.28927303660  -25.83240470917 59498.37655527 z 20.518  0.098  0.770 
DC22gfvyx 16228612  117.28929957274  -25.83242861434 59504.34461657 g 22.174  0.106  0.947 
DC22gfvyx 16228920  117.28929476219  -25.83245155885 59504.34606627 r 21.304  0.069  0.938 
DC22gfvyx 16229266  117.28930205884  -25.83245622850 59504.34699128 i 21.009  0.087  0.894 
DC22gfvyx 15948794  117.28932462915  -25.83242093638 59504.34833931 g 22.323  0.111  0.925 
DC22gfvyx 15949144  117.28926335180  -25.83240379271 59504.34979406 r 21.231  0.062  0.872 
DC22gfvyx 15949430  117.28929770189  -25.83243197163 59504.35069582 i 20.886  0.078  0.621 
DC22gfvyx 15950101  117.28923949036  -25.83242815641 59504.35137425 z 20.531  0.078  0.727 
DC22gfvyx 15950126  117.28928894827  -25.83243578226 59504.35206138 g 22.221  0.097  0.937 
DC22gfvyx 15950384  117.28926152207  -25.83243722831 59504.35348743 r 21.237  0.066  0.810 
DC22gfvyx 15950693  117.28934541611  -25.83239773676 59504.35439923 i 20.830  0.072  0.424 
DC22gfvyx 15951146  117.28924933477  -25.83244972108 59504.35507596 z 20.532  0.082  0.153 
DC22gfvyx 15950969  117.28932016337  -25.83244870931 59504.35574585 g 22.359  0.102  0.950 
DC22gfvyx 15951639  117.28928851928  -25.83244915602 59504.35810595 i 21.018  0.088  0.835 
DC22gfvyx 15951739  117.28925230542  -25.83241867445 59504.35880460 z 20.657  0.088  0.492 
DC22gfvyx 15952199  117.28929424383  -25.83245170148 59504.35950379 g 22.356  0.101  0.842 
DC22gfvyx 15952545  117.28928380419  -25.83241354309 59504.36094259 r 21.303  0.066  0.233 
DC22gfvyx 15952650  117.28930403676  -25.83240192516 59504.36185494 i 20.754  0.066  0.822 
DC22gfvyx 15952978  117.28925022844  -25.83239993175 59504.36253064 z 20.681  0.086  0.314 
DC22gfvyx 15953699  117.28927573031  -25.83241712929 59504.36463657 r 21.228  0.059  0.879 
DC22gfvyx 15953849  117.28928133085  -25.83242174050 59504.36553977 i 20.935  0.079  0.597 
DC22gfvyx 15954126  117.28925592958  -25.83244497182 59504.36621550 z 20.576  0.079  0.476 
DC22gfvyx 15954824  117.28928680864  -25.83244384789 59505.35835653 r 21.548  0.095  0.926 
DC22gfvyx 15955065  117.28928432589  -25.83245391171 59505.35926409 i 21.057  0.096  0.208 
DC22gfvyx 15955605  117.28929104023  -25.83244074886 59505.36206040 r 21.325  0.083  0.303 
DC22gfvyx 15955711  117.28931141713  -25.83244748578 59505.36298770 i 21.204  0.110  0.032 
DC22gfvyx 15956232  117.28929724840  -25.83241763074 59505.36578669 r 21.411  0.081  0.948 
DC22gfvyx 15957077  117.28928662282  -25.83242179430 59505.36950798 r 21.294  0.076  0.942 
DC22gfvyx 15957181  117.28927274981  -25.83242389760 59505.37109819 z 20.756  0.097  0.477 
DC22gfvyx 15957489  117.28934125771  -25.83244035393 59505.37178993 g 22.558  0.161  0.950 
DC22gfvyx 15960570  117.28927828943  -25.83245083619 59507.34941750 r 21.101  0.094  0.969 
DC22gfvyx 15962519  117.28927697075  -25.83240756676 59507.35476267 z 20.700  0.118  0.786 
DC22gfvyx 15962814  117.28931236143  -25.83244614368 59507.35776445 i 21.157  0.129  0.829 
DC22gfvyx 15963989  117.28925461537  -25.83245218831 59507.36055378 r 21.225  0.097  0.977 
DC22gfvyx 15965155  117.28929801601  -25.83242633763 59507.36516380 i 21.156  0.144  0.981 
DC22gfvyx 15967719  117.28934841579  -25.83239720261 59508.36273177 i 21.178  0.129  0.898 
DC22gfvyx 15967879  117.28925713418  -25.83241892698 59508.36341226 z 20.978  0.134  0.552 
DC22gfvyx 15968549  117.28927455138  -25.83239624295 59508.36553143 r 21.506  0.113  0.921 
DC22gfvyx 15990759  117.28925969552  -25.83242649018 59512.34366652 z 20.934  0.114  0.286 
DC22gfvyx 15991302  117.28929413478  -25.83243909029 59512.34580298 r 21.730  0.099  0.976 
DC22gfvyx 15991634  117.28926178223  -25.83241261310 59512.34672031 i 21.240  0.101  0.596 
DC22gfvyx 15992720  117.28929593183  -25.83243024614 59512.34951368 r 21.645  0.094  0.884 
DC22gfvyx 15993092  117.28928907405  -25.83241631913 59512.35044922 i 21.345  0.115  0.793 
DC22gfvyx 15993358  117.28926595495  -25.83245249724 59512.35111709 z 20.724  0.093  0.131 
DC22gfvyx 15994561  117.28932055533  -25.83241226145 59512.35412755 i 21.136  0.094  0.848 
DC22gfvyx 15995377  117.28928226853  -25.83242509663 59512.35694648 r 21.809  0.108  0.926 
DC22gfvyx 15995947  117.28924686646  -25.83241059655 59512.35852995 z 20.845  0.105  0.294 
DC22gfvyx 15997462  117.28928353874  -25.83244253667 59512.36224852 z 21.009  0.129  0.912 
DC22gfvyx 15998874  117.28922416612  -25.83248452991 59516.34142851 r 21.122  0.137  0.991 
DC22gfvyx 16004538  117.28923825380  -25.83239224465 59519.31955927 z 20.806  0.109  0.227 
DC22gfvyx 16006093  117.28933112708  -25.83242924784 59519.32396603 g 22.573  0.103  0.820 
DC22gfvyx 16006640  117.28928252141  -25.83241110555 59519.32696784 z 20.850  0.101  0.024 
DC22gfvyx 16007071  117.28932665692  -25.83243414796 59519.32763606 g 22.712  0.115  0.913 
DC22gfvyx 16007505  117.28923978638  -25.83242917592 59519.33065079 z 21.069  0.136  0.212 
DC22gfvyx 16008060  117.28932023254  -25.83243284797 59519.33132120 g 22.638  0.107  0.787 
DC22gfvyx 16008422  117.28920844482  -25.83236673620 59519.33433442 z 21.029  0.124  0.129 
DC22gfvyx 16008927  117.28926799258  -25.83240843463 59519.33502207 g 22.637  0.110  0.897 
DC22gfvyx 16009450  117.28930527498  -25.83243309900 59522.32653829 g 22.491  0.095  0.761 
DC22gfvyx 16011159  117.28923117569  -25.83246888377 59522.33330075 z 20.787  0.108  0.724 
DC22gfvyx 16011456  117.28932631690  -25.83242026610 59522.33398443 g 22.379  0.087  0.973 
DC22gfvyx 16011985  117.28926081579  -25.83243178363 59522.33701113 z 20.758  0.100  0.574 
DC22gfvyx 16012491  117.28928726307  -25.83241540925 59522.33769520 g 22.455  0.091  0.951 
DC22gfvyx 16012761  117.28925289561  -25.83243778361 59522.34073777 z 20.573  0.099  0.594 
DC22gfvyx 16013354  117.28929264676  -25.83244296017 59522.34141405 g 22.392  0.097  0.982 
DC22gfvyx 16013889  117.28926813878  -25.83242214884 59522.34443726 z 20.730  0.113  0.816 
DC22gfvyx 16034346  117.28927794854  -25.83242476867 59537.27668481 r 21.248  0.069  0.782 
DC22gfvyx 16035340  117.28928330082  -25.83242294052 59537.27758161 i 20.902  0.072  0.610 
DC22gfvyx 16036002  117.28927122485  -25.83244725190 59537.27825482 z 20.777  0.088  0.238 
DC22gfvyx 16035029  117.28930309293  -25.83246738393 59537.27892417 g 22.256  0.148  0.959 
DC22gfvyx 16036033  117.28928573450  -25.83243830102 59537.28036232 r 21.389  0.076  0.885 
DC22gfvyx 16037020  117.28930478384  -25.83243071232 59537.28126498 i 20.972  0.080  0.935 
DC22gfvyx 16038078  117.28928193737  -25.83241774691 59537.28193947 z 20.578  0.073  0.024 
DC22gfvyx 16036976  117.28931385657  -25.83243087442 59537.28261389 g 22.313  0.153  0.874 
DC22gfvyx 16037886  117.28927539174  -25.83242822567 59537.28496144 i 21.022  0.083  0.298 
DC22gfvyx 16040052  117.28925481721  -25.83244116045 59537.28564196 z 20.692  0.079  0.167 
DC22gfvyx 16071357  117.28927947448  -25.83240836639 59549.31071363 g 22.714  0.089  0.948 
DC22gfvyx 16072236  117.28923544848  -25.83240159854 59549.31375678 z 20.867  0.095  0.231 
DC22gfvyx 16072857  117.28926638625  -25.83241337060 59549.31443865 g 22.476  0.076  0.650 
DC22gfvyx 16073608  117.28928361612  -25.83240037428 59549.31680008 i 21.178  0.086  0.365 
DC22gfvyx 16074450  117.28928672940  -25.83241193253 59549.31814924 g 22.719  0.097  0.957 
DC22gfvyx 16074971  117.28931687085  -25.83242172192 59549.32048670 i 21.277  0.100  0.253 
DC22gfvyx 16075493  117.28928572654  -25.83242449439 59549.32224138 g 22.832  0.113  0.938 
DC22gfvyx 16076403  117.28924619945  -25.83242957692 59549.32595503 g 22.679  0.094  0.928 
DC22gfvyx 16076633  117.28928543241  -25.83239166772 59549.32830131 i 21.345  0.107  0.406 
DC22gfvyx 16077222  117.28926690404  -25.83241864831 59549.32964417 g 22.710  0.097  0.889 
DC22gfvyx 16077702  117.28928563923  -25.83238233369 59549.33197298 i 21.096  0.081  0.322 
DC22gfvyx 16077999  117.28924547662  -25.83241470541 59549.33264084 z 20.919  0.107  0.163 
DC22gfvyx 16079290  117.28929625944  -25.83240333722 59552.31748416 g 22.956  0.151  0.964 
DC22gfvyx 16080409  117.28931487545  -25.83242291219 59552.32117739 g 22.894  0.136  0.943 
DC22gfvyx 16081151  117.28931221163  -25.83245628006 59552.32488202 g 22.943  0.140  0.913 
DC22gfvyx 16083047  117.28926704640  -25.83243633264 59552.33228648 g 22.949  0.137  0.953 
DC22gfvyx 16085463  117.28926580602  -25.83246012429 59555.30761382 g 23.005  0.122  0.932 
DC22gfvyx 16087780  117.28929518371  -25.83246035413 59555.31507108 g 22.986  0.120  0.861 
DC22gfvyx 16090278  117.28929371558  -25.83242662072 59555.32252695 g 23.038  0.138  0.847 
DC22gfvyx 16091761  117.28927113274  -25.83244013033 59558.31211954 g 22.375  0.062  0.985 
DC22gfvyx 16092481  117.28927008068  -25.83244931557 59558.31516635 z 20.763  0.077  0.085 
DC22gfvyx 16092831  117.28928341397  -25.83245545900 59558.31584853 g 22.330  0.057  0.910 
DC22gfvyx 16094212  117.28926125701  -25.83244976874 59558.31887057 z 20.599  0.067  0.133 
DC22gfvyx 16093046  117.28926325456  -25.83244300912 59558.31953925 g 22.319  0.057  0.981 
DC22gfvyx 16094824  117.28926154040  -25.83246207907 59558.32256449 z 20.803  0.083  0.091 
DC22gfvyx 16095273  117.28927454572  -25.83244628245 59558.32323737 g 22.318  0.061  0.977 
DC22gfvyx 16096459  117.28926769199  -25.83244528834 59558.32624953 z 20.720  0.076  0.046 
DC22gfvyx 16096215  117.28924015546  -25.83243525757 59558.32691675 g 22.301  0.057  0.681 
DC22gfvyx 16098280  117.28926702925  -25.83244239158 59558.32991994 z 20.689  0.073  0.201 
DC22gfvyx 16096958  117.28925653692  -25.83244900993 59558.33061068 g 22.276  0.058  0.925 
DC22gfvyx 16098404  117.28924792896  -25.83244707139 59558.33364830 z 20.685  0.076  0.035 
DC22gfvyx 16104952  117.28928511011  -25.83243661545 59564.22088104 g 22.385  0.125  0.992 
DC22gfvyx 16105837  117.28928849408  -25.83244450797 59564.22233431 r 21.242  0.060  0.885 
DC22gfvyx 16106095  117.28930459451  -25.83243524096 59564.22324467 i 20.761  0.063  0.651 
DC22gfvyx 16106926  117.28925401054  -25.83242324618 59564.22393781 z 20.598  0.069  0.117 
DC22gfvyx 16107279  117.28928240492  -25.83240910811 59564.22605563 r 21.156  0.055  0.651 
DC22gfvyx 16107785  117.28928749603  -25.83241788279 59564.22697063 i 20.964  0.074  0.644 
DC22gfvyx 16108410  117.28926663089  -25.83242297690 59564.22765403 z 20.667  0.079  0.200 
DC22gfvyx 16108079  117.28930312156  -25.83240186304 59564.22833010 g 22.430  0.131  0.974 
DC22gfvyx 16108688  117.28928520323  -25.83242981751 59564.22985003 r 21.239  0.058  0.608 
DC22gfvyx 16109549  117.28927262136  -25.83242866025 59564.23076355 i 20.837  0.067  0.372 
DC22gfvyx 16109976  117.28927614228  -25.83242571738 59564.23445084 i 20.988  0.083  0.239 
DC22gfvyx 16110242  117.28928448347  -25.83243763781 59564.23514027 z 20.785  0.093  0.288 
DC22gfvyx 16110880  117.28928913965  -25.83243713171 59564.23726032 r 21.311  0.068  0.768 
DC22gfvyx 16111046  117.28929130536  -25.83240866330 59564.23817314 i 21.073  0.089  0.612 
DC22gfvyx 16111583  117.28925728405  -25.83244277661 59564.23884324 z 20.620  0.076  0.172 
DC22gfvyx 16111730  117.28927379830  -25.83246192981 59564.24097078 r 21.260  0.069  0.897 
DC22gfvyx 16111966  117.28927874588  -25.83244944077 59564.24188644 i 20.914  0.074  0.088 
DC22gfvyx 16126628  117.28930874443  -25.83241802534 59572.22529649 r 21.320  0.081  0.832 
DC22gfvyx 16127666  117.28926956448  -25.83243442757 59572.22900709 r 21.289  0.068  0.913 
DC22gfvyx 16128187  117.28925530318  -25.83243352684 59572.22992299 i 21.014  0.093  0.871 
DC22gfvyx 16128551  117.28925641598  -25.83244866372 59572.23061630 z 20.826  0.107  0.467 
DC22gfvyx 16128142  117.28927410928  -25.83244542137 59572.23130301 g 22.368  0.127  0.961 
DC22gfvyx 16128733  117.28927493493  -25.83242130838 59572.23275106 r 21.211  0.063  0.892 
DC22gfvyx 16129651  117.28927296006  -25.83242690774 59572.23435635 z 20.599  0.080  0.504 
DC22gfvyx 16129898  117.28928144891  -25.83240309905 59572.23648811 r 21.354  0.070  0.970 
DC22gfvyx 16130309  117.28929636352  -25.83244757506 59572.23740176 i 20.832  0.073  0.693 
DC22gfvyx 16130530  117.28927971389  -25.83242372109 59572.23808782 z 20.587  0.084  0.309 
DC22gfvyx 16131358  117.28926464328  -25.83243929569 59572.24029181 r 21.212  0.067  0.986 
DC22gfvyx 16131683  117.28926379924  -25.83244257303 59572.24189408 z 20.789  0.115  0.337 
DC22gfvyx 16131717  117.28928324328  -25.83242778216 59572.24258081 g 22.080  0.097  0.992 
DC22gfvyx 16132473  117.28928927827  -25.83243429292 59572.24403776 r 21.160  0.061  0.921 
DC22gfvyx 16132849  117.28928670029  -25.83241815491 59572.24495875 i 20.894  0.078  0.740 
DC22gfvyx 16133573  117.28928037817  -25.83243794536 59572.24562342 z 20.707  0.097  0.161 
DC22gfvyx 16134439  117.28924928039  -25.83239446015 59576.25258973 z 20.876  0.094  0.367 
DC22gfvyx 16134969  117.28926896581  -25.83242258047 59576.25327598 g 22.425  0.077  0.961 
DC22gfvyx 16135890  117.28927687704  -25.83239059083 59576.25629099 z 20.660  0.076  0.137 
DC22gfvyx 16137975  117.28927497681  -25.83243900538 59576.25998061 z 20.803  0.086  0.032 
DC22gfvyx 16139215  117.28925547951  -25.83242616928 59576.26368369 z 20.692  0.080  0.228 
DC22gfvyx 16139314  117.28926957114  -25.83243121391 59576.26435230 g 22.654  0.103  0.894 
DC22gfvyx 16140773  117.28923761879  -25.83242659129 59576.26737827 z 20.787  0.086  0.258 
DC22gfvyx 16140595  117.28927892922  -25.83241802998 59576.26805076 g 22.584  0.091  0.900 
DC22gfvyx 16142083  117.28927945273  -25.83244245098 59579.25026211 g 22.510  0.078  0.987 
DC22gfvyx 16142896  117.28927087981  -25.83244137699 59579.25330997 z 20.628  0.072  0.267 
DC22gfvyx 16144229  117.28925355334  -25.83242493894 59579.26078801 z 20.699  0.085  0.114 
DC22gfvyx 16144418  117.28926988064  -25.83242600943 59579.26146859 g 22.581  0.089  0.944 
DC22gfvyx 16144526  117.28930439728  -25.83239630126 59579.26451631 z 20.637  0.078  0.255 
DC22gfvyx 16144836  117.28928912544  -25.83244248566 59579.26825995 z 20.686  0.081  0.105 
DC22gfvyx 16145297  117.28929265242  -25.83244806184 59582.22177988 g 22.341  0.068  0.958 
DC22gfvyx 16146317  117.28925531418  -25.83246958916 59582.22479616 z 20.591  0.079  0.396 
DC22gfvyx 16146629  117.28929393571  -25.83246274344 59582.22548466 g 22.314  0.068  0.962 
DC22gfvyx 16148318  117.28927681251  -25.83244112107 59582.22920164 g 22.256  0.060  0.977 
DC22gfvyx 16149854  117.28927343460  -25.83243830502 59582.23223037 z 20.637  0.079  0.344 
DC22gfvyx 16149772  117.28925923030  -25.83242708105 59582.23290633 g 22.256  0.060  0.986 
DC22gfvyx 16150739  117.28926186238  -25.83244378959 59582.23597013 z 20.681  0.078  0.094 
DC22gfvyx 16151164  117.28928254430  -25.83246322424 59582.23664062 g 22.316  0.064  0.977 
DC22gfvyx 16152773  117.28923303741  -25.83244935652 59582.23967185 z 20.471  0.066  0.256 
DC22gfvyx 16152563  117.28924221112  -25.83242642352 59582.24035305 g 22.192  0.058  0.590 
DC22gfvyx 16155608  117.28927819037  -25.83241177580 59585.23394264 z 20.712  0.080  0.295 
DC22gfvyx 16155232  117.28927056743  -25.83243754378 59585.23469346 g 22.403  0.068  0.903 
DC22gfvyx 16156149  117.28924097951  -25.83244572657 59585.23773291 z 20.659  0.082  0.585 
DC22gfvyx 16156785  117.28927442237  -25.83240869705 59585.23842291 g 22.525  0.077  0.969 
DC22gfvyx 16159104  117.28926585177  -25.83244463538 59585.24522118 z 20.698  0.080  0.152 
DC22gfvyx 16159354  117.28925173250  -25.83243854475 59585.24590017 g 22.690  0.097  0.895 
DC22gfvyx 16160653  117.28924472875  -25.83245438706 59585.24892211 z 20.570  0.074  0.158 
DC22gfvyx 16160474  117.28928401545  -25.83245178204 59585.24960891 g 22.537  0.082  0.995 
DC22gfvyx 16161336  117.28927688610  -25.83242366359 59585.25264565 z 20.686  0.079  0.044 
DC22gfvyx 16162172  117.28927155037  -25.83245876223 59588.23090723 g 22.349  0.064  0.969 
DC22gfvyx 16163398  117.28929927094  -25.83242035233 59588.23463323 g 22.311  0.074  0.986 
DC22gfvyx 16164351  117.28926955630  -25.83242671850 59588.23767490 z 20.691  0.077  0.073 
DC22gfvyx 16164681  117.28928954494  -25.83244659027 59588.23835325 g 22.163  0.073  0.966 
DC22gfvyx 16165526  117.28929638383  -25.83244234027 59588.24137795 z 20.680  0.081  0.194 
DC22gfvyx 16165917  117.28928306365  -25.83244252529 59588.24206659 g 22.321  0.066  0.981 
DC22gfvyx 16167073  117.28924921152  -25.83244917610 59588.24577754 g 22.335  0.108  0.951 
DC22gfvyx 16167550  117.28925763936  -25.83244536275 59588.24721755 r 21.292  0.082  0.893 
DC22gfvyx 16168251  117.28924232525  -25.83244209768 59588.24948549 g 22.252  0.074  0.989 
DC22gfvyx 16169765  117.28926115379  -25.83244575664 59588.25250946 z 20.624  0.080  0.279 
DC22gfvyx 16177126  117.28926781453  -25.83241236434 59595.24836100 r 21.190  0.067  0.947 
DC22gfvyx 16177724  117.28925602852  -25.83242482600 59595.24994618 z 20.569  0.083  0.726 
DC22gfvyx 16178741  117.28927150965  -25.83241994373 59595.25206522 r 21.238  0.072  0.982 
DC22gfvyx 16179131  117.28926299854  -25.83239194756 59595.25297110 i 20.781  0.072  0.719 
DC22gfvyx 16180439  117.28928227672  -25.83242285878 59595.25579180 r 21.193  0.065  0.949 
DC22gfvyx 16180651  117.28930473916  -25.83239594641 59595.25670227 i 20.913  0.078  0.554 
DC22gfvyx 16181517  117.28925525447  -25.83244250019 59595.25737353 z 20.643  0.082  0.216 
DC22gfvyx 16181584  117.28923246802  -25.83245111764 59595.25804887 g 22.153  0.119  0.833 
DC22gfvyx 16181981  117.28927939854  -25.83240224064 59595.25949465 r 21.206  0.066  0.914 
DC22gfvyx 16183652  117.28926863078  -25.83240705515 59595.26041995 i 20.877  0.074  0.758 
DC22gfvyx 16182916  117.28928346466  -25.83242359309 59595.26110540 z 20.598  0.081  0.781 
DC22gfvyx 16183439  117.28925542541  -25.83242845671 59595.26322736 r 21.082  0.060  0.949 
DC22gfvyx 16183864  117.28925959642  -25.83239983195 59595.26414922 i 20.798  0.070  0.787 
DC22gfvyx 16184526  117.28926675619  -25.83240821966 59595.26482772 z 20.637  0.084  0.177 
DC22gfvyx 16185130  117.28926573125  -25.83240553499 59595.26698063 r 21.145  0.064  0.982 
DC22gfvyx 16186268  117.28923407554  -25.83243976041 59595.26856938 z 20.532  0.077  0.027 
DC22gfvyx 16186450  117.28931445083  -25.83238229266 59597.24303244 r 21.347  0.126  0.990 
DC22gfvyx 16187728  117.28924741781  -25.83241574827 59597.24464378 z 20.679  0.107  0.800 
DC22gfvyx 16189310  117.28928859968  -25.83238103189 59597.24771350 i 21.016  0.109  0.458 
DC22gfvyx 16189668  117.28925598784  -25.83242409362 59597.24838494 z 20.657  0.098  0.328 
DC22gfvyx 16190588  117.28925257235  -25.83239001050 59597.25139630 i 21.038  0.117  0.803 
DC22gfvyx 16191269  117.28927637309  -25.83240679576 59597.25206601 z 20.677  0.107  0.763 
DC22gfvyx 16204249  117.28928740863  -25.83237547252 59601.26263626 i 21.777  0.181  0.070 
DC22gfvyx 16205956  117.28927941371  -25.83230416624 59601.26916331 r 22.057  0.142  0.807 
DC22gfyct 15893117  116.46910249949  -25.93372741733 59477.36144365 z 20.667  0.109  0.926 
DC22gfyct 15895524  116.46902920480  -25.93373811861 59477.36516096 z 20.608  0.100  0.957 
DC22gfyct 15898355  116.46908319854  -25.93369744655 59477.37238155 i 21.603  0.158  0.992 
DC22gfyct 15902114  116.46907859635  -25.93374717441 59480.36192137 r 21.274  0.083  0.982 
DC22gfyct 15902309  116.46905141456  -25.93375856641 59480.36283442 i 20.809  0.075  0.967 
DC22gfyct 15902465  116.46902485115  -25.93373232297 59480.36352464 z 20.117  0.051  0.947 
DC22gfyct 15903091  116.46905990483  -25.93376514835 59480.36567009 r 21.537  0.102  0.991 
DC22gfyct 15903853  116.46904299102  -25.93372799888 59480.36657326 i 20.890  0.079  0.979 
DC22gfyct 15903892  116.46903806429  -25.93371537219 59480.36726450 z 20.325  0.062  0.996 
DC22gfyct 15905811  116.46903750425  -25.93375715969 59480.37030970 i 20.559  0.074  0.849 
