# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Mon, 15 May 2023 02:04:42 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of epochs (number of unique nights detected) 
# 15 number of epochs in g 
# 16 number of epochs in r 
# 17 number of epochs in i 
# 
COSMOS   DC21bdnt        718.08  709.04  718.05    0.00 20.684 21.836 21.404 20.684  2.380  1.228  0.905  0.000  36  18  35   1 
COSMOS   DC21bdnw        724.07  709.05  724.07    0.00 21.004 21.852 21.004 22.791  1.887  1.039  1.460  0.000  38  16  33   1 
COSMOS   DC21bdny        293.21    0.00  293.21    0.00 21.444 23.176 21.444  0.000  1.732  0.000  0.844  0.000  20   1  20   0 
COSMOS   DC21bdob        718.07    6.00  718.07    0.00 21.459 23.038 21.459  0.000  1.987  0.408  1.582  0.000  28   2  28   0 
COSMOS   DC21bdom         41.95    0.00   41.95    0.00 17.110  0.000 22.372 17.110  5.803  0.000  0.541  0.000   9   0   8   1 
COSMOS   DC21bdoy        308.24  269.25  308.24    0.00 19.571 22.726 21.693 19.571  3.723  0.569  1.160  0.000  17   5  14   1 
COSMOS   DC21bdpb        676.17    0.00  676.17    0.00 22.234  0.000 22.234  0.000  0.785  0.000  0.785  0.000   7   0   7   0 
COSMOS   DC21bdph        724.03    0.00  724.03    0.00 21.911 23.340 21.911  0.000  1.429  0.000  0.854  0.000  23   1  23   0 
COSMOS   DC21bdpn        670.19  655.17  670.16    0.00 21.858 22.812 21.858 22.952  1.471  0.517  1.307  0.000  15   6  15   1 
COSMOS   DC21bdpr        718.12    0.00  718.12    0.00 21.295  0.000 21.295  0.000  1.604  0.000  1.604  0.000  14   0  14   0 
COSMOS   DC21bdpw        724.03  709.01  724.03    0.00 21.659 22.552 21.659  0.000  1.604  0.712  1.016  0.000  28  13  26   0 
COSMOS   DC21bdqb        718.07    0.00  718.07    0.00 22.038  0.000 22.038  0.000  0.901  0.000  0.901  0.000  31   0  31   0 
COSMOS   DC21bdqc        724.03  382.98  724.03    0.00 21.495 22.367 21.495  0.000  1.594  0.721  1.409  0.000  40   4  39   0 
COSMOS   DC21bdrl        673.18    0.00  308.20  658.22 22.082  0.000 22.082 22.564  0.808  0.000  0.808  0.308  14   0  13   2 
COSMOS   DC21bdtc        409.99    0.00  409.99  402.05 21.587  0.000 21.587 22.008  1.194  0.000  1.194  0.471  25   0  25   4 
COSMOS   DC21bdty        706.16    0.00  706.16    0.00 21.938  0.000 21.938  0.000  0.782  0.000  0.782  0.000  18   0  18   0 
COSMOS   DC21bduj        694.20    0.00  694.20    0.00 21.861  0.000 21.861  0.000  1.018  0.000  1.018  0.000  19   0  19   0 
COSMOS   DC21bdvc        412.98    0.00  412.98    0.00 21.688  0.000 21.688  0.000  1.158  0.000  1.158  0.000  16   0  16   0 
COSMOS   DC21bdvf        724.03  634.17  724.03    9.02 21.247 22.602 21.247 22.007  1.658  0.303  1.307  0.449  27   8  22   2 
COSMOS   DC21bdvr        694.21    0.00  694.21    0.00 21.354 22.948 21.354 22.576  1.745  0.000  1.745  0.000  13   1  11   1 
COSMOS   DC21bdw         694.22  425.02  694.22  397.98 19.176 20.319 19.176 20.537  3.461  0.835  1.132  2.101  42  37  38  20 
COSMOS   DC21bdwy        709.06  679.11  709.06    0.00 21.562 22.311 21.562  0.000  1.532  0.784  0.849  0.000  32  18  20   0 
COSMOS   DC21bdxd         71.88    0.00   71.88    0.00 21.667  0.000 21.667  0.000  1.002  0.000  1.002  0.000  11   0  11   0 
COSMOS   DC21bdxg        706.15  682.14  694.20    0.00 21.503 22.423 21.503  0.000  1.854  0.933  1.509  0.000  17   3  14   0 
COSMOS   DC21bdxn        724.07  718.06  724.07    0.00 21.477 21.762 21.477  0.000  1.356  1.072  1.003  0.000  51  29  48   0 
COSMOS   DC21bdyn        703.06  664.12  703.06    0.00 21.560 22.515 21.560  0.000  1.629  0.674  1.499  0.000  18  11  13   0 
COSMOS   DC21bdyo         80.89   68.96   80.89    0.00 21.593 22.599 21.593  0.000  1.803  0.798  1.049  0.000  18  11  17   0 
COSMOS   DC21bdyt        706.27    0.00  706.27    0.00 21.404  0.000 21.404  0.000  1.628  0.000  1.628  0.000  11   0  11   0 
COSMOS   DC21bdzh        721.06    0.00  721.06    0.00 20.176  0.000 20.176 23.014  2.938  0.000  2.938  0.000  29   0  29   1 
COSMOS   DC21bdzs        670.23  670.23   11.91    0.00 22.229 22.229 22.668  0.000  0.895  0.581  0.456  0.000  10   9   4   0 
COSMOS   DC21bea         727.10  712.09  712.11  727.10 21.021 21.025 21.224 21.021  1.825  1.750  1.623  1.557  59  50  52  56 
COSMOS   DC21bebu        712.99   62.92  712.99    0.00 21.023 22.501 21.023 22.507  2.223  0.744  1.877  0.000  21   5  19   1 
COSMOS   DC21beef        706.19  706.19    0.00    0.00 22.106 22.106  0.000  0.000  0.887  0.887  0.000  0.000  20  20   0   0 
COSMOS   DC21bef         727.10    0.00  727.10  365.05 20.506  0.000 20.506 22.310  2.026  0.000  1.719  0.223  47   0  47   3 
COSMOS   DC21begy        709.09  297.22   53.90    0.00 20.088 22.521 22.427 20.088  3.136  0.703  0.764  0.000  16  14   9   1 
COSMOS   DC21behc        706.18    0.00  706.18  613.22 20.193  0.000 21.876 20.193  2.540  0.000  0.857  2.456  34   0  33   6 
COSMOS   DC21behg        706.19  706.18  670.22    0.00 21.699 22.135 21.699  0.000  1.342  0.906  0.962  0.000  24  19  17   0 
COSMOS   DC21beim        293.23    6.00  293.23    0.00 21.932 22.763 21.932  0.000  1.200  0.370  1.056  0.000  11   4  11   0 
COSMOS   DC21beip        703.01  702.98  673.14    0.00 21.585 22.393 21.585  0.000  1.604  0.795  1.210  0.000  23  14  20   0 
COSMOS   DC21beiv        676.16  676.16    0.00    0.00 22.387 22.387  0.000  0.000  0.694  0.694  0.000  0.000  16  16   0   0 
COSMOS   DC21bejp        709.06    0.00  709.06    0.00 21.411 23.092 21.411  0.000  1.681  0.000  1.210  0.000  29   1  29   0 
COSMOS   DC21bekd         80.93    5.98   80.93    0.00 21.481 23.197 21.481  0.000  1.836  0.119  1.172  0.000  14   2  14   0 
COSMOS   DC21bekk        721.13  721.13  721.08  655.18 20.869 20.869 21.816 21.942  2.338  2.083  1.173  1.265  40  31  39   8 
COSMOS   DC21belf        724.10  724.05  722.16    0.00 22.289 22.497 22.289  0.000  0.965  0.757  0.827  0.000  26  16  14   0 
COSMOS   DC21belv        703.02    0.00  703.02    0.00 22.396  0.000 22.396  0.000  0.679  0.000  0.679  0.000   9   0   9   0 
COSMOS   DC21bemu        682.12  676.15  682.12    0.00 21.908 21.908 22.388  0.000  1.071  0.905  0.590  0.000  19  15  10   0 
COSMOS   DC21benf        712.07   56.93  712.07    0.00 21.180 22.419 21.180  0.000  1.760  0.309  1.760  0.000  19   4  19   0 
COSMOS   DC21benm        703.06    0.00  703.06    0.00 22.284  0.000 22.284  0.000  0.945  0.000  0.945  0.000  10   0  10   0 
COSMOS   DC21bens        721.07    0.00  721.07    0.00 22.032  0.000 22.032  0.000  0.904  0.000  0.904  0.000  22   0  22   0 
