# Melissa Graham, source_detection_summary.ipynb 
# UTC = Tue, 19 Apr 2022 20:15:59 +0000 
# 
# Columns 
#  0 field 
#  1 exposure calendar date 
#  2 filename base 
#  3 exposure identifier 
#  4 modified julian date 
#  5 filter 
#  6 mean limiting magnitude (over all subtractions) 
#  7 mean seeing (over all subtractions) 
#  8 mean sky background (over all subtractions) 
#  9 total number of objects 
# 10 total number of objects with R/B>0.6 
# 
COSMOS    210331   c4d_210331_020800_ori    243 59304.08888903 r 23.237 1.156   12.639   2284    229 
COSMOS    210331   c4d_210331_020954_ori   1935 59304.09021612 i 23.441 1.045   16.800   1078    138 
COSMOS    210331   c4d_210331_021233_ori    245 59304.09205496 g 22.773 1.264   10.593    782    106 
COSMOS    210331   c4d_210331_021402_ori    246 59304.09308405 r 23.175 1.223   12.528   2313    143 
COSMOS    210331   c4d_210331_021601_ori   1936 59304.09446128 i 23.371 1.103   16.794   1604    157 
COSMOS    210331   c4d_210331_021839_ori    248 59304.09629312 g 22.745 1.276   10.732    798    107 
COSMOS    210331   c4d_210331_022009_ori    249 59304.09732907 r 23.155 1.232   12.613   2121    163 
COSMOS    210331   c4d_210331_022202_ori   1937 59304.09864555 i 23.292 1.201   16.780   1547    123 
COSMOS    210331   c4d_210331_022441_ori    251 59304.10048229 g 22.696 1.326   10.843   1079    227 
COSMOS    210331   c4d_210331_022609_ori    252 59304.10149677 r 23.238 1.121   12.715   2239    214 
COSMOS    210331   c4d_210331_022804_ori   1938 59304.10282864 i 23.472 1.004   16.786    909    141 
COSMOS    210331   c4d_210331_023042_ori    254 59304.10465657 g 22.718 1.285   10.772    776     96 
COSMOS    210331   c4d_210331_023210_ori    255 59304.10567998 r 23.165 1.208   12.600   2407    157 
COSMOS    210331   c4d_210331_023404_ori   2066 59304.10699934 i 23.446 1.032   16.680   1324    168 
COSMOS    210331   c4d_210331_030705_ori    258 59304.12992066 g 22.708 1.274   11.168    847     98 
COSMOS    210331   c4d_210331_030832_ori    259 59304.13093529 r 23.170 1.178   12.936   2175    181 
COSMOS    210331   c4d_210331_031026_ori   1940 59304.13225572 i 23.399 1.092   16.837   1577    150 
COSMOS    210331   c4d_210331_031304_ori    261 59304.13408411 g 22.622 1.377   11.299    956    192 
COSMOS    210331   c4d_210331_031433_ori    262 59304.13511380 r 23.203 1.129   13.109   2255    234 
COSMOS    210331   c4d_210331_031628_ori   1941 59304.13644654 i 23.429 1.039   17.006   1108    144 
COSMOS    210331   c4d_210331_031909_ori    264 59304.13830132 g 22.734 1.218   11.278    772     99 
COSMOS    210331   c4d_210331_032037_ori    265 59304.13932466 r 23.259 1.083   13.062   2435    175 
COSMOS    210331   c4d_210331_032232_ori   1942 59304.14065681 i 23.406 1.046   17.056   1423    179 
COSMOS    210331   c4d_210331_032511_ori    267 59304.14249708 g 22.689 1.256   11.360    840     90 
COSMOS    210331   c4d_210331_032640_ori    268 59304.14352876 r 23.279 1.039   13.135   2157    204 
COSMOS    210331   c4d_210331_032835_ori   1943 59304.14485029 i 23.507 0.947   17.025    872    127 
COSMOS    210331   c4d_210331_033114_ori    270 59304.14669901 g 22.787 1.133   11.498   1048    222 
COSMOS    210331   c4d_210331_033243_ori    271 59304.14772148 r 23.218 1.103   13.281   2176    228 
COSMOS    210331   c4d_210331_033438_ori   1944 59304.14905851 i 23.417 1.030   17.147   1060    153 
COSMOS    210403   c4d_210403_003109_ori    274 59307.02164126 g 22.893 1.464    3.692    799     86 
COSMOS    210403   c4d_210403_003239_ori    275 59307.02268143 r 23.032 1.224    7.311   2140    119 
COSMOS    210403   c4d_210403_003434_ori   2059 59307.02400512 i 23.181 1.074   13.166   1313    129 
COSMOS    210403   c4d_210403_003712_ori    277 59307.02584148 g 23.567 1.257    3.493   1411    142 
COSMOS    210403   c4d_210403_003841_ori    278 59307.02687175 r 23.603 1.168    6.624   2554    220 
COSMOS    210403   c4d_210403_004038_ori   1946 59307.02821946 i 23.462 1.082   12.801   1488    143 
COSMOS    210403   c4d_210403_004317_ori    280 59307.03006376 g 23.721 1.308    3.442   1693    302 
COSMOS    210403   c4d_210403_004445_ori    281 59307.03108525 r 23.773 1.175    6.428   3155    316 
COSMOS    210403   c4d_210403_004640_ori   1947 59307.03241140 i 23.232 1.195   12.660   1298    121 
COSMOS    210403   c4d_210403_004918_ori    283 59307.03424633 g 22.973 1.644    3.565    881     80 
COSMOS    210403   c4d_210403_005047_ori    284 59307.03527595 r 22.617 1.357    7.236   1568     78 
