# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Fri, 22 Sep 2023 00:03:07 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of non-lonely epochs (number of unique nights detected) 
# 15 number of non-lonely epochs in g 
# 16 number of non-lonely epochs in r 
# 17 number of non-lonely epochs in i 
# 
COSMOS   DC21bclsg       448.86    0.00  448.86    0.00 21.777  0.000 21.777  0.000  1.046  0.000  1.046  0.000  11   0  11   0 
COSMOS   DC21bclxh       500.73    0.00  500.73    0.00 21.948  0.000 21.948  0.000  1.102  0.000  1.102  0.000  16   0  16   0 
COSMOS   DC21bcmdj       506.70  496.71   10.01    0.00 22.231 22.231 22.561  0.000  0.983  0.017  0.653  0.000   4   2   3   0 
COSMOS   DC21bcmhv       658.15    0.00    0.00   80.91 19.729  0.000 19.729 21.747  2.859  0.000  0.000  0.840  19   0   1  18 
COSMOS   DC21bcmi        774.93  774.93    0.00    0.00 22.298 22.298  0.000  0.000  0.538  0.538  0.000  0.000  29  29   0   0 
COSMOS   DC21bcmjc       574.22  352.92  314.10    0.00 19.496 20.514 19.496  0.000  1.332  0.314  1.010  0.000   6   3   3   0 
COSMOS   DC21bcmt        796.92  760.95  794.01  796.90 19.546 19.546 19.585 19.922  2.950  1.457  2.231  2.575  76  35  33  73 
COSMOS   DC21bcnp        793.95    0.00  793.95    0.00 22.055  0.000 22.055  0.000  0.547  0.000  0.547  0.000  20   0  20   0 
COSMOS   DC21bcot         56.94    0.00   56.94    0.00 21.228  0.000 21.228  0.000  0.837  0.000  0.837  0.000  12   0  12   0 
COSMOS   DC21bcpb        789.99  610.22  789.99    0.00 21.489 21.489 21.570  0.000  1.340  1.340  1.030  0.000  19   5  17   0 
COSMOS   DC21bcph         54.87   54.87    0.00    0.00 19.924 19.924  0.000  0.000  1.255  1.255  0.000  0.000  12  12   0   0 
COSMOS   DC21bcpi         30.01    0.00   26.95   30.01 22.145 22.563 22.145 22.193  0.899  0.000  0.899  0.483  10   1   8  10 
COSMOS   DC21bcpn         62.91    0.00   62.91    0.00 20.789  0.000 20.789  0.000  0.674  0.000  0.674  0.000   9   0   9   0 
COSMOS   DC21bcpz        404.00    0.00  404.00    0.00 22.187  0.000 22.187  0.000  0.799  0.000  0.799  0.000  11   0  11   0 
COSMOS   DC21bcqu         20.90    0.00   20.90    0.00 20.886  0.000 20.886  0.000  0.739  0.000  0.739  0.000   7   0   7   0 
COSMOS   DC21bcrs         59.96   59.96   32.98    0.00 21.350 21.350 21.819  0.000  1.244  0.935  0.775  0.000  15  15   5   0 
COSMOS   DC21bcso        667.21    0.00  667.21    0.00 21.646  0.000 21.646  0.000  1.300  0.000  1.300  0.000  19   0  19   0 
COSMOS   DC21bcss        724.05  724.05    0.00    0.00 18.864 22.039 18.864  0.000  4.116  0.941  0.000  0.000  17  16   1   0 
COSMOS   DC21bctc         12.02    0.00   12.02    0.00 19.872  0.000 19.872  0.000  0.567  0.000  0.567  0.000   4   0   4   0 
COSMOS   DC21bctd          9.04    2.05    9.04    0.00 21.211 21.284 21.211  0.000  0.643  0.570  0.379  0.000   4   2   4   0 
COSMOS   DC21bctm        765.99    0.00  765.99    0.00 21.514  0.000 21.514  0.000  1.485  0.000  1.485  0.000  17   0  17   0 
COSMOS   DC21bcvi         53.99   53.99   53.98    0.00 21.575 21.575 21.947  0.000  1.491  1.491  0.638  0.000  13  11   7   0 
COSMOS   DC21bcvp         54.04   54.04    0.00    0.00 20.832 20.832  0.000  0.000  1.194  1.194  0.000  0.000  13  13   0   0 
COSMOS   DC21bcvr        793.95    0.00  793.95    0.00 21.975  0.000 21.975  0.000  0.898  0.000  0.898  0.000  22   0  22   0 
COSMOS   DC21bcvs        757.06    0.00  757.06    0.00 21.292  0.000 21.292  0.000  1.632  0.000  1.632  0.000  11   0  11   0 
COSMOS   DC21bcwq        709.03  709.03    0.00    0.00 18.754 20.940  0.000 18.754  3.305  1.118  0.000  0.000  24  23   0   1 
COSMOS   DC21bcxy        780.97    0.00  780.97    0.00 22.258  0.000 22.258  0.000  0.556  0.000  0.556  0.000  13   0  13   0 
COSMOS   DC21bcyd        763.06  763.06   56.90    0.00 21.244 22.197 21.244  0.000  1.607  0.653  1.016  0.000  20  17  13   0 
COSMOS   DC21bcz         739.09    0.00  739.09    0.00 20.990  0.000 20.990  0.000  1.577  0.000  1.577  0.000  44   0  44   0 
COSMOS   DC21bczf        737.00  737.00    0.00    0.00 20.899 20.899  0.000  0.000  0.494  0.494  0.000  0.000   6   6   0   0 
COSMOS   DC21bdbn        724.08  724.08    0.00    0.00 21.579 21.579  0.000  0.000  1.090  1.090  0.000  0.000  15  15   0   0 
COSMOS   DC21bdda        712.02   80.92  711.99    0.00 21.370 21.370 21.493  0.000  1.310  0.640  1.186  0.000  20   7  17   0 
COSMOS   DC21bddz        684.15  652.18  385.07    0.00 20.817 20.817 21.476  0.000  1.259  0.579  0.600  0.000   7   2   5   0 
COSMOS   DC21bdeb         53.98   53.98    0.00    0.00 21.463 21.463  0.000  0.000  1.002  1.002  0.000  0.000   8   8   0   0 
