# Melissa Graham, nightly_epoch_magnitude_limits.ipynb 
# UTC = Mon, 11 Sep 2023 01:51:05 +0000 
# 
# Columns 
#  0 field 
#  1 calendar date 
#  2 MJD 
#  3 filter 
#  4 number of images combined 
#  5 limitng magnitude (mean of image magnitude limits) 
#  6 limitng magnitude uncertainty (std dev) 
# 
ELAIS     2022-06-16 59746.331428 i  20 21.726  0.308 
ELAIS     2022-06-18 59748.331881 g  20 21.452  0.571 
ELAIS     2022-06-18 59748.333062 r  20 21.680  0.574 
ELAIS     2022-06-18 59748.334651 i  20 21.568  0.511 
ELAIS     2022-06-19 59749.339362 g  20 22.761  0.047 
ELAIS     2022-06-19 59749.340542 r  20 23.086  0.048 
ELAIS     2022-06-19 59749.342124 i  20 23.104  0.028 
ELAIS     2022-06-20 59750.353474 g  20 21.834  0.388 
ELAIS     2022-06-20 59750.354655 r  20 21.997  0.610 
ELAIS     2022-06-20 59750.356241 i  20 22.001  0.568 
ELAIS     2022-06-25 59755.328344 g   6 21.239  0.435 
ELAIS     2022-06-25 59755.329526 r   6 21.244  0.284 
ELAIS     2022-06-25 59755.331113 i   6 21.031  0.216 
ELAIS     2022-06-28 59758.341280 g  20 23.049  0.106 
ELAIS     2022-06-28 59758.342456 r  20 23.067  0.100 
ELAIS     2022-06-28 59758.344042 i  20 22.667  0.112 
ELAIS     2022-07-01 59761.336908 g  20 23.794  0.039 
ELAIS     2022-07-01 59761.338082 r  20 23.760  0.058 
ELAIS     2022-07-01 59761.339760 i  20 23.341  0.070 
ELAIS     2022-07-04 59764.306200 g  20 23.242  0.127 
ELAIS     2022-07-04 59764.307378 r  20 23.076  0.178 
ELAIS     2022-07-04 59764.308437 i  16 22.746  0.120 
ELAIS     2022-07-07 59767.335069 g   8 23.881  0.082 
ELAIS     2022-07-07 59767.335727 i  10 23.457  0.084 
ELAIS     2022-07-07 59767.336237 r   8 23.862  0.080 
ELAIS     2022-07-31 59791.317873 g  20 23.526  0.095 
ELAIS     2022-07-31 59791.319056 r  20 23.399  0.104 
ELAIS     2022-07-31 59791.320640 i  20 22.959  0.116 
ELAIS     2022-08-12 59803.256964 g  36 20.931  0.592 
ELAIS     2022-08-12 59803.258214 r  32 21.347  0.742 
ELAIS     2022-08-12 59803.264594 i  30 21.659  0.855 
ELAIS     2022-08-15 59806.219575 g  20 21.704  0.050 
ELAIS     2022-08-15 59806.220754 r  20 22.075  0.058 
ELAIS     2022-08-15 59806.222340 i  20 22.237  0.089 
ELAIS     2022-08-21 59812.162282 g   2 19.819  0.055 
ELAIS     2022-08-21 59812.163447 r   2 19.855  0.009 
ELAIS     2022-08-21 59812.165033 i   2 20.570  0.004 
ELAIS     2022-08-25 59816.290444 g  20 24.053  0.104 
ELAIS     2022-08-25 59816.291629 r  20 24.115  0.136 
ELAIS     2022-08-25 59816.293215 i  20 23.963  0.092 
ELAIS     2022-08-29 59820.244007 g  20 24.092  0.065 
ELAIS     2022-08-29 59820.245256 r  20 24.199  0.055 
ELAIS     2022-08-29 59820.246853 i  20 23.974  0.048 
ELAIS     2022-09-05 59827.221885 g  20 23.195  0.054 
ELAIS     2022-09-05 59827.224674 i  20 23.542  0.046 
ELAIS     2022-09-05 59827.225203 r  18 23.553  0.047 
ELAIS     2022-09-08 59830.250042 g  20 21.085  0.194 
ELAIS     2022-09-08 59830.251210 r  20 21.503  0.113 
ELAIS     2022-09-08 59830.252781 i  20 21.724  0.166 
ELAIS     2022-09-09 59831.176637 g  20 21.247  0.137 
ELAIS     2022-09-09 59831.177800 r  20 21.594  0.183 
ELAIS     2022-09-09 59831.179364 i  20 21.567  0.354 
ELAIS     2022-09-11 59833.157481 g  20 21.201  0.089 
ELAIS     2022-09-11 59833.158640 r  20 21.627  0.047 
ELAIS     2022-09-11 59833.160209 i  20 21.918  0.120 
ELAIS     2022-09-12 59834.180995 g  20 22.409  0.042 
ELAIS     2022-09-12 59834.182173 r  20 22.823  0.035 
ELAIS     2022-09-12 59834.183759 i  20 23.039  0.045 
ELAIS     2022-09-14 59836.222151 g  20 22.593  0.071 
ELAIS     2022-09-14 59836.223328 r  20 23.001  0.081 
ELAIS     2022-09-14 59836.224907 i  20 23.151  0.081 
ELAIS     2022-10-02 59854.186761 g  20 23.529  0.050 
ELAIS     2022-10-02 59854.187945 r  20 23.692  0.058 
ELAIS     2022-10-02 59854.189531 i  20 23.531  0.057 
ELAIS     2022-10-06 59858.145760 g  20 21.936  0.132 
ELAIS     2022-10-06 59858.146939 r  20 22.287  0.110 
ELAIS     2022-10-06 59858.148519 i  20 22.529  0.094 
ELAIS     2022-10-10 59862.201732 g  20 21.702  0.123 
ELAIS     2022-10-10 59862.202910 r  20 22.154  0.075 
ELAIS     2022-10-10 59862.204496 i  20 22.396  0.113 
ELAIS     2022-10-11 59863.207514 g  20 22.195  0.149 
ELAIS     2022-10-11 59863.208685 r  20 22.651  0.098 
ELAIS     2022-10-11 59863.210260 i  20 22.866  0.090 
ELAIS     2022-10-14 59866.276338 g  20 22.900  0.040 
ELAIS     2022-10-14 59866.277514 r  20 23.309  0.046 
ELAIS     2022-10-14 59866.279094 i  20 23.276  0.058 
ELAIS     2022-10-17 59869.291529 g  20 23.287  0.071 
ELAIS     2022-10-17 59869.292710 r  20 23.533  0.061 
ELAIS     2022-10-17 59869.294292 i  20 23.444  0.049 
ELAIS     2022-10-20 59872.263207 g  20 23.351  0.191 
ELAIS     2022-10-20 59872.263878 i  18 23.137  0.156 
ELAIS     2022-10-20 59872.264394 r  20 23.360  0.149 
ELAIS     2022-10-23 59875.282746 g  18 23.825  0.068 
ELAIS     2022-10-23 59875.283923 r  18 23.803  0.094 
ELAIS     2022-10-23 59875.285407 i  16 23.428  0.093 
ELAIS     2022-10-26 59878.266820 g  18 22.958  0.158 
ELAIS     2022-10-26 59878.267997 r  18 22.947  0.160 
ELAIS     2022-10-26 59878.269575 i  18 22.577  0.236 
ELAIS     2022-10-29 59881.269347 g  20 23.587  0.055 
ELAIS     2022-10-29 59881.270530 r  20 23.578  0.093 
ELAIS     2022-10-29 59881.272115 i  20 23.247  0.068 
ELAIS     2022-11-01 59884.280772 g  20 23.363  0.129 
ELAIS     2022-11-01 59884.281955 r  20 23.391  0.133 
ELAIS     2022-11-01 59884.283539 i  20 23.053  0.080 
ELAIS     2022-11-04 59887.168158 g  20 22.755  0.060 
ELAIS     2022-11-04 59887.169340 r  20 23.088  0.071 
ELAIS     2022-11-04 59887.170919 i  20 23.162  0.053 
ELAIS     2022-11-07 59890.154567 g  20 22.410  0.157 
ELAIS     2022-11-07 59890.155755 r  20 22.786  0.210 
ELAIS     2022-11-07 59890.157343 i  20 22.809  0.367 
ELAIS     2022-11-10 59893.206845 g  20 22.165  0.187 
ELAIS     2022-11-10 59893.208017 r  20 22.656  0.186 
ELAIS     2022-11-10 59893.209596 i  20 22.744  0.146 
ELAIS     2022-12-13 59926.159056 g  20 22.674  0.408 
ELAIS     2022-12-13 59926.160234 r  20 22.929  0.301 
ELAIS     2022-12-13 59926.161817 i  20 22.653  0.260 
ELAIS     2022-12-16 59929.127489 g  20 23.693  0.087 
ELAIS     2022-12-16 59929.128665 r  20 23.827  0.114 
ELAIS     2022-12-16 59929.130243 i  20 23.471  0.103 
ELAIS     2022-12-22 59935.133364 g   6 23.771  0.058 
ELAIS     2022-12-22 59935.134552 r   6 23.871  0.087 
ELAIS     2022-12-22 59935.136137 i   6 23.482  0.032 
ELAIS     2022-12-28 59941.140024 g   4 23.061  0.113 
ELAIS     2022-12-28 59941.169256 r   2 23.213  0.002 
ELAIS     2023-05-30 60094.396083 g  30 23.442  0.110 
ELAIS     2023-05-30 60094.397270 r  30 23.370  0.122 
ELAIS     2023-05-30 60094.398859 i  30 23.003  0.148 
ELAIS     2023-06-05 60100.398200 r  18 22.701  0.046 
ELAIS     2023-06-05 60100.399128 g  20 22.102  0.100 
ELAIS     2023-06-05 60100.399800 i  18 22.846  0.058 
ELAIS     2023-06-08 60103.391910 g  20 22.845  0.062 
ELAIS     2023-06-08 60103.393090 r  20 23.157  0.055 
ELAIS     2023-06-08 60103.394678 i  20 22.768  0.110 
ELAIS     2023-06-14 60109.423863 g  20 23.220  0.291 
ELAIS     2023-06-14 60109.425045 r  20 23.246  0.311 
ELAIS     2023-06-14 60109.426633 i  20 22.839  0.318 
ELAIS     2023-07-02 60127.357957 g  20 22.164  0.080 
ELAIS     2023-07-02 60127.359145 r  20 22.586  0.088 
ELAIS     2023-07-02 60127.360736 i  20 22.798  0.108 
ELAIS     2023-07-04 60129.310660 g  20 21.721  0.065 
ELAIS     2023-07-04 60129.311843 r  20 22.197  0.056 
ELAIS     2023-07-04 60129.313450 i  20 22.357  0.071 
ELAIS     2023-07-08 60133.345929 g  20 22.575  0.076 
ELAIS     2023-07-08 60133.347109 r  20 22.959  0.136 
ELAIS     2023-07-08 60133.348696 i  20 22.973  0.092 
ELAIS     2023-07-09 60134.352670 g  20 21.265  0.490 
ELAIS     2023-07-09 60134.353860 r  20 21.422  0.469 
ELAIS     2023-07-09 60134.355452 i  20 21.375  0.592 
ELAIS     2023-07-11 60136.347902 g  20 22.580  0.258 
ELAIS     2023-07-11 60136.349088 r  20 22.770  0.121 
ELAIS     2023-07-11 60136.350674 i  20 22.570  0.370 
ELAIS     2023-07-14 60139.334516 g  20 23.801  0.032 
ELAIS     2023-07-14 60139.335700 r  20 23.855  0.032 
ELAIS     2023-07-14 60139.337282 i  20 23.548  0.042 
ELAIS     2023-07-26 60151.368745 g  20 23.961  0.134 
ELAIS     2023-07-26 60151.369932 r  20 23.903  0.068 
ELAIS     2023-07-26 60151.371517 i  20 23.586  0.098 
ELAIS     2023-07-29 60154.354206 g  20 23.428  0.223 
ELAIS     2023-07-29 60154.355390 r  20 23.577  0.129 
ELAIS     2023-07-29 60154.356986 i  20 23.342  0.080 
ELAIS     2023-08-01 60157.343612 g  18 22.143  0.064 
ELAIS     2023-08-01 60157.344809 r  18 22.656  0.039 
ELAIS     2023-08-01 60157.346395 i  18 22.912  0.046 
ELAIS     2023-08-02 60158.250117 g  20 21.092  0.102 
ELAIS     2023-08-02 60158.250728 i  24 20.791  0.330 
ELAIS     2023-08-02 60158.252183 r  20 21.494  0.141 
