# Melissa Graham, PQLD_candidate_nightly_epochs.ipynb 
# UTC = Sun, 12 Nov 2023 20:14:05 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 
COSMOS   DC21bdin        739.04  721.06  739.02    9.02 20.080 20.845 20.080 21.751  3.202  2.437  2.646  0.357 
COSMOS   DC21bdiq        786.96  786.92  413.00  736.06 19.652 20.357 19.652 19.959  2.615  1.653  1.841  2.308 
COSMOS   DC21bdir        721.10   74.91  721.10    0.00 21.420 21.796 21.420 21.953  1.051  0.502  1.051  0.000 
COSMOS   DC21bdj         745.11  742.08  658.22  742.00 18.154 19.073 18.154 19.674  4.022  1.594  1.486  2.502 
COSMOS   DC21bdjh        782.02  779.07  655.14  658.18 17.480 20.727 17.480 20.098  4.773  0.902  3.502  2.155 
COSMOS   DC21bdjl        793.94  793.94  789.94   30.03 20.672 21.501 20.672 21.663  1.966  0.938  1.450  0.976 
COSMOS   DC21bdjm        742.00    0.00  421.97  742.00 20.158 23.417 20.158 21.543  3.259  0.000  1.273  0.795 
COSMOS   DC21bdjp        419.05  419.04   80.92   77.96 18.368 19.378 18.368 19.237  3.815  1.467  0.751  2.945 
COSMOS   DC21bdju        786.94  766.96  786.94    0.00 21.045 21.045 21.056  0.000  1.880  1.246  1.869  0.000 
COSMOS   DC21bdk         792.98  765.98  792.98   80.86 20.612 21.920 20.679 20.612  2.374  1.067  1.939  1.033 
COSMOS   DC21bdl         658.22  658.16   74.97   80.94 19.005 19.052 19.005 19.012  3.344  1.530  0.656  3.337 
COSMOS   DC21bdla        789.94   62.83  786.94   83.91 19.910 22.151 20.290 19.910  3.564  1.323  0.956  0.828 
COSMOS   DC21bdlg        786.99  769.96  786.99  689.06 20.277 20.989 20.983 20.277  2.861  2.148  1.709  1.877 
COSMOS   DC21bdlh        766.00  766.00  765.93  631.17 20.382 21.367 20.382 22.231  2.453  1.469  1.749  0.433 
COSMOS   DC21bdmc        709.04    0.00  652.20  694.09 21.734  0.000 21.734 22.317  0.976  0.000  0.749  0.394 
COSMOS   DC21bdme        793.91   62.92  793.91    0.00 20.715 22.643 20.715  0.000  2.450  0.522  1.999  0.000 
COSMOS   DC21bdmh        780.92  780.90  762.99    0.00 19.151 19.151 21.368  0.000  3.550  3.550  1.087  0.000 
