time,mjd,band,mag
4.4491,57986.9777,z,19.198
4.4516,57986.9801,z,19.198
4.4552,57986.9837,z,19.198
4.4624,57986.9909,z,19.198
5.2049,57987.7334,z,19.247
5.446,57987.9745,z,19.27
5.4484,57987.977,z,19.27
5.4508,57987.9794,z,19.27
5.4545,57987.983,z,19.271
6.1509,57988.6795,z,19.355
6.4458,57988.9743,z,19.399
7.097,57989.6255,z,19.506
7.4376,57989.9661,z,19.571
7.4448,57989.9734,z,19.572
7.4509,57989.9794,z,19.573
7.4533,57989.9818,z,19.574
7.4581,57989.9866,z,19.575
8.0431,57990.5716,z,19.691
8.4446,57990.9732,z,19.779
8.4543,57990.9828,z,19.781
8.4591,57990.9877,z,19.782
8.4688,57990.9973,z,19.784
8.9891,57991.5176,z,19.903
9.4457,57991.9742,z,20.01
9.4492,57991.9777,z,20.011
9.4659,57991.9944,z,20.015
9.4712,57991.9997,z,20.016
9.7534,57992.2819,z,20.085
9.768,57992.2965,z,20.088
9.8193,57992.3478,z,20.101
9.905,57992.4335,z,20.122
9.9352,57992.4637,z,20.13
9.9695,57992.498,z,20.138
10.0321,57992.5606,z,20.154
10.0447,57992.5732,z,20.157
10.4462,57992.9747,z,20.257
10.4494,57992.9779,z,20.257
10.4528,57992.9813,z,20.258
10.4583,57992.9868,z,20.26
10.4715,57993.0,z,20.263
10.8813,57993.4098,z,20.365
11.4548,57993.9833,z,20.508
11.8273,57994.3558,z,20.601
12.4469,57994.9755,z,20.752
12.7734,57995.3019,z,20.83
13.4412,57995.9697,z,20.986
13.7195,57996.248,z,21.05
14.4459,57996.9744,z,21.208
14.6655,57997.194,z,21.255
15.4471,57997.9757,z,21.412
15.6116,57998.1401,z,21.444
16.4462,57998.9747,z,21.599
16.5576,57999.0862,z,21.618
17.5037,58000.0322,z,21.777
18.4498,58000.9783,z,21.921
0.4745,57983.0031,Y,20.273
0.4752,57983.0037,Y,20.272
0.6387,57983.1672,Y,20.056
0.9809,57983.5094,Y,19.76
1.043,57983.5715,Y,19.718
1.4206,57983.9491,Y,19.521
1.4478,57983.9764,Y,19.509
1.4485,57983.977,Y,19.508
1.4492,57983.9777,Y,19.508
1.4499,57983.9784,Y,19.508
1.4506,57983.9791,Y,19.507
1.4512,57983.9798,Y,19.507
1.4717,57984.0002,Y,19.498
2.3667,57984.8952,Y,19.246
2.4392,57984.9678,Y,19.232
2.4461,57984.9747,Y,19.231
2.4472,57984.9757,Y,19.231
2.4479,57984.9764,Y,19.231
2.4486,57984.9771,Y,19.231
2.4492,57984.9778,Y,19.231
2.4515,57984.98,Y,19.23
3.3127,57985.8413,Y,19.137
3.4541,57985.9826,Y,19.128
3.4551,57985.9836,Y,19.128
3.4556,57985.9841,Y,19.128
3.4558,57985.9843,Y,19.128
3.4564,57985.985,Y,19.128
3.4571,57985.9856,Y,19.128
4.2588,57986.7873,Y,19.122
4.4449,57986.9734,Y,19.129
4.4467,57986.9752,Y,19.129
4.4491,57986.9777,Y,19.129
4.4516,57986.9801,Y,19.129
4.4552,57986.9837,Y,19.13
4.4624,57986.9909,Y,19.13
5.2049,57987.7334,Y,19.178
5.446,57987.9745,Y,19.201
5.4484,57987.977,Y,19.202
5.4508,57987.9794,Y,19.202
5.4545,57987.983,Y,19.202
6.1509,57988.6795,Y,19.287
6.4458,57988.9743,Y,19.33
7.097,57989.6255,Y,19.438
7.4376,57989.9661,Y,19.502
7.4448,57989.9734,Y,19.503
7.4509,57989.9794,Y,19.505
7.4533,57989.9818,Y,19.505
7.4581,57989.9866,Y,19.506
8.0431,57990.5716,Y,19.623
8.4446,57990.9732,Y,19.71
8.4543,57990.9828,Y,19.713
8.4591,57990.9877,Y,19.714
8.4688,57990.9973,Y,19.716
8.9891,57991.5176,Y,19.834
9.4457,57991.9742,Y,19.941
9.4492,57991.9777,Y,19.942
9.4659,57991.9944,Y,19.946
9.4712,57991.9997,Y,19.948
9.7534,57992.2819,Y,20.016
9.768,57992.2965,Y,20.02
9.8193,57992.3478,Y,20.032
9.905,57992.4335,Y,20.054
9.9352,57992.4637,Y,20.061
9.9695,57992.498,Y,20.07
10.0321,57992.5606,Y,20.085
10.0447,57992.5732,Y,20.088
10.4462,57992.9747,Y,20.188
10.4494,57992.9779,Y,20.189
10.4528,57992.9813,Y,20.19
10.4583,57992.9868,Y,20.191
10.4715,57993.0,Y,20.194
10.8813,57993.4098,Y,20.296
11.4548,57993.9833,Y,20.439
11.8273,57994.3558,Y,20.532
12.4469,57994.9755,Y,20.683
12.7734,57995.3019,Y,20.761
13.4412,57995.9697,Y,20.918
13.7195,57996.248,Y,20.981
14.4459,57996.9744,Y,21.14
14.6655,57997.194,Y,21.186
15.4471,57997.9757,Y,21.344
15.6116,57998.1401,Y,21.376
16.4462,57998.9747,Y,21.53
16.5576,57999.0862,Y,21.55
17.5037,58000.0322,Y,21.708
18.4498,58000.9783,Y,21.852
0.4745,57983.0031,H,20.524
0.4752,57983.0037,H,20.522
0.6387,57983.1672,H,20.301
0.9809,57983.5094,H,20.005
1.043,57983.5715,H,19.963
1.4206,57983.9491,H,19.765
1.4478,57983.9764,H,19.753
1.4485,57983.977,H,19.753
1.4492,57983.9777,H,19.753
1.4499,57983.9784,H,19.752
1.4506,57983.9791,H,19.752
1.4512,57983.9798,H,19.752
1.4717,57984.0002,H,19.743
2.3667,57984.8952,H,19.491
2.4392,57984.9678,H,19.477
2.4461,57984.9747,H,19.476
2.4472,57984.9757,H,19.476
2.4479,57984.9764,H,19.475
2.4486,57984.9771,H,19.475
2.4492,57984.9778,H,19.475
2.4515,57984.98,H,19.475
3.3127,57985.8413,H,19.381
3.4541,57985.9826,H,19.373
3.4551,57985.9836,H,19.373
3.4556,57985.9841,H,19.373
3.4558,57985.9843,H,19.373
3.4564,57985.985,H,19.372
3.4571,57985.9856,H,19.372
4.2588,57986.7873,H,19.367
4.4449,57986.9734,H,19.374
4.4467,57986.9752,H,19.374
4.4491,57986.9777,H,19.374
4.4516,57986.9801,H,19.374
4.4552,57986.9837,H,19.374
4.4624,57986.9909,H,19.374
5.2049,57987.7334,H,19.423
5.446,57987.9745,H,19.446
5.4484,57987.977,H,19.446
5.4508,57987.9794,H,19.446
5.4545,57987.983,H,19.447
6.1509,57988.6795,H,19.531
6.4458,57988.9743,H,19.575
7.097,57989.6255,H,19.682
7.4376,57989.9661,H,19.747
7.4448,57989.9734,H,19.748
7.4509,57989.9794,H,19.749
7.4533,57989.9818,H,19.75
7.4581,57989.9866,H,19.75
8.0431,57990.5716,H,19.867
8.4446,57990.9732,H,19.955
8.4543,57990.9828,H,19.957
8.4591,57990.9877,H,19.958
8.4688,57990.9973,H,19.96
8.9891,57991.5176,H,20.079
9.4457,57991.9742,H,20.186
9.4492,57991.9777,H,20.187
9.4659,57991.9944,H,20.191
9.4712,57991.9997,H,20.192
9.7534,57992.2819,H,20.261
9.768,57992.2965,H,20.264
9.8193,57992.3478,H,20.277
9.905,57992.4335,H,20.298
9.9352,57992.4637,H,20.306
9.9695,57992.498,H,20.314
10.0321,57992.5606,H,20.33
10.0447,57992.5732,H,20.333
10.4462,57992.9747,H,20.433
10.4494,57992.9779,H,20.433
10.4528,57992.9813,H,20.434
10.4583,57992.9868,H,20.436
10.4715,57993.0,H,20.439
10.8813,57993.4098,H,20.541
11.4548,57993.9833,H,20.684
11.8273,57994.3558,H,20.777
12.4469,57994.9755,H,20.928
12.7734,57995.3019,H,21.006
13.4412,57995.9697,H,21.162
13.7195,57996.248,H,21.225
14.4459,57996.9744,H,21.384
14.6655,57997.194,H,21.431
15.4471,57997.9757,H,21.588
15.6116,57998.1401,H,21.62
16.4462,57998.9747,H,21.775
16.5576,57999.0862,H,21.794
17.5037,58000.0322,H,21.953
18.4498,58000.9783,H,22.097
0.4745,57983.0031,K,20.832
0.4752,57983.0037,K,20.831
0.6387,57983.1672,K,20.607
0.9809,57983.5094,K,20.311
1.043,57983.5715,K,20.269
1.4206,57983.9491,K,20.072
1.4478,57983.9764,K,20.06
1.4485,57983.977,K,20.059
1.4492,57983.9777,K,20.059
1.4499,57983.9784,K,20.059
1.4506,57983.9791,K,20.058
1.4512,57983.9798,K,20.058
1.4717,57984.0002,K,20.049
2.3667,57984.8952,K,19.797
2.4392,57984.9678,K,19.784
2.4461,57984.9747,K,19.782
2.4472,57984.9757,K,19.782
2.4479,57984.9764,K,19.782
2.4486,57984.9771,K,19.782
2.4492,57984.9778,K,19.782
2.4515,57984.98,K,19.781
3.3127,57985.8413,K,19.688
3.4541,57985.9826,K,19.679
3.4551,57985.9836,K,19.679
3.4556,57985.9841,K,19.679
3.4558,57985.9843,K,19.679
3.4564,57985.985,K,19.679
3.4571,57985.9856,K,19.679
4.2588,57986.7873,K,19.673
4.4449,57986.9734,K,19.68
4.4467,57986.9752,K,19.68
4.4491,57986.9777,K,19.68
4.4516,57986.9801,K,19.68
4.4552,57986.9837,K,19.681
4.4624,57986.9909,K,19.681
5.2049,57987.7334,K,19.729
5.446,57987.9745,K,19.753
5.4484,57987.977,K,19.753
5.4508,57987.9794,K,19.753
5.4545,57987.983,K,19.753
6.1509,57988.6795,K,19.838
6.4458,57988.9743,K,19.881
7.097,57989.6255,K,19.989
7.4376,57989.9661,K,20.053
7.4448,57989.9734,K,20.054
7.4509,57989.9794,K,20.056
7.4533,57989.9818,K,20.056
7.4581,57989.9866,K,20.057
8.0431,57990.5716,K,20.174
8.4446,57990.9732,K,20.261
8.4543,57990.9828,K,20.264
8.4591,57990.9877,K,20.265
8.4688,57990.9973,K,20.267
8.9891,57991.5176,K,20.386
9.4457,57991.9742,K,20.493
9.4492,57991.9777,K,20.493
9.4659,57991.9944,K,20.497
9.4712,57991.9997,K,20.499
9.7534,57992.2819,K,20.567
9.768,57992.2965,K,20.571
9.8193,57992.3478,K,20.584
9.905,57992.4335,K,20.605
9.9352,57992.4637,K,20.612
9.9695,57992.498,K,20.621
10.0321,57992.5606,K,20.636
10.0447,57992.5732,K,20.639
10.4462,57992.9747,K,20.739
