            main_id             |        ra        |        dec        |otype_txt
"[VV2006] J003805.3-424107"     |9.522053129580001 |-42.685395967400005|"QSO"    
"[VV2006] J004028.1-434017"     |10.117072949780002|-43.67167825192001 |"QSO"    
"[VV2006] J004055.6-441249"     |10.231868631900001|-44.2137591658     |"QSO"    
"[VV2010c] J003314.1-433052"    |8.308750000000002 |-43.51444444444444 |"AGN"    
"[VV2010c] J003320.9-433745"    |8.337083333333334 |-43.62916666666667 |"AGN"    
"[VV2010c] J003323.0-434433"    |8.345833333333333 |-43.7425           |"AGN"    
"[VV2010c] J003333.8-432328"    |8.390833333333333 |-43.39111111111111 |"AGN"    
"[VV2010c] J003334.3-432221"    |8.392916666666668 |-43.3725           |"AGN"    
"[VV2010c] J003411.7-431928"    |8.548750000000002 |-43.324444444444445|"AGN"    
"[VV2010c] J003426.7-435001"    |8.61125           |-43.83361111111111 |"AGN"    
"[VV2010c] J003551.0-430506"    |8.962708333333333 |-43.085055555555556|"Sy2"    
"[VV2010c] J003616.5-433918"    |9.06875           |-43.655            |"AGN"    
"[VV2010c] J003618.6-431319"    |9.077499999999999 |-43.221944444444446|"AGN"    
"[VV2010c] J003635.0-434101"    |9.145833333333332 |-43.68358333333333 |"AGN"    
"[VV2010c] J003640.4-433926"    |9.168333333333331 |-43.657222222222224|"QSO"    
"[VV2010c] J003742.0-440226"    |9.424666666666667 |-44.04080555555556 |"LIN"    
"[VV98] J003237.6-424032"       |8.156708333333334 |-42.67552777777777 |"QSO"    
