       id        |        ra        |       dec        |otype_txt
"ACS-GC 20060735"|150.24359         |2.077683          |"AGN"    
"ACS-GC 20060763"|150.29147500000002|2.0730750000000002|"AGN"    
"ACS-GC 20060854"|150.23833333333332|2.056111111111111 |"AGN"    
"ACS-GC 20060865"|150.26175         |2.0546666666666664|"AGN"    
"ACS-GC 20060884"|150.305           |2.052583333333333 |"AGN"    
"ACS-GC 20060963"|150.26172083333336|2.1166472222222223|"AGN"    
"ACS-GC 20061015"|150.22758333333334|2.1145            |"AGN"    
"ACS-GC 20061071"|150.30658333333335|2.1149444444444447|"AGN"    
"ACS-GC 20061708"|150.323975        |2.003891666666667 |"AGN"    
"ACS-GC 20061904"|150.3119041666667 |2.035686111111111 |"QSO"    
"ACS-GC 20061957"|150.386725        |1.9666138888888889|"QSO"    
"ACS-GC 20062023"|150.37925         |1.9592500000000002|"AGN"    
"ACS-GC 20062027"|150.37011666666666|2.042261111111111 |"AGN"    
"ACS-GC 20062119"|150.35783333333336|2.0249166666666665|"AGN"    
"ACS-GC 20062464"|150.3118          |1.9778888888888893|"AGN"    
"ACS-GC 20062618"|150.2856125       |2.014563888888889 |"QSO"    
"ACS-GC 20062653"|150.26516666666666|2.0075833333333333|"AGN"    
"ACS-GC 20062754"|150.25337083333335|1.9965666666666673|"AGN"    
"ACS-GC 20062797"|150.2746          |1.9888400000000002|"AGN"    
"ACS-GC 20062817"|150.2394708333333 |1.9837111111111112|"QSO"    
"ACS-GC 20062965"|150.27897500000003|1.9596083333333332|"AGN"    
"ACS-GC 20063087"|150.2948291666667 |2.0345194444444443|"QSO"    
"ACS-GC 20063347"|150.26491666666666|1.9869999999999999|"AGN"    
"ACS-GC 20063531"|150.1797082695    |2.1103898515499995|"QSO"    
"ACS-GC 20063563"|150.22434         |2.105607          |"AGN"    
"ACS-GC 20063689"|150.20796380156   |2.08333464994     |"QSO"    
"ACS-GC 20063724"|150.1955125       |2.1240249999999996|"AGN"    
"ACS-GC 20063778"|150.194723131     |2.0679065886199997|"Sy1"    
"ACS-GC 20063849"|150.14875         |2.060583333333333 |"AGN"    
"ACS-GC 20063999"|150.19607         |2.11927           |"AGN"    
"ACS-GC 20064016"|150.17020833333333|2.1214444444444442|"AGN"    
"ACS-GC 20064110"|150.21070833333334|2.117277777777778 |"AGN"    
"ACS-GC 20064187"|150.14558890142   |2.0430547471599994|"QSO"    
"ACS-GC 20064208"|150.15695833333334|2.0894722222222226|"AGN"    
"ACS-GC 20064530"|150.10200102167   |2.1054637921700006|"QSO"    
"ACS-GC 20064835"|150.106675        |2.0544916666666664|"AGN"    
"ACS-GC 20065066"|150.06991         |2.10162           |"AGN"    
"ACS-GC 20065411"|150.19879166666666|2.0195            |"AGN"    
"ACS-GC 20065452"|150.22253333333333|2.0116694444444447|"AGN"    
"ACS-GC 20065491"|150.21775         |2.0051666666666668|"AGN"    
