# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_211011_044914_ori      9.499996 -43.998000 59498.200860 g      1.04 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     85.69   0.286          0 
c4d_210324_013623_ori    150.780000   1.750000 59297.066936 g      1.22 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     33.78   0.738       2359 
c4d_210926_075839_ori    116.320004 -26.250000 59483.332404 g      1.72 DECaPS-West   96.0 DECaPSWest-DDF-A          DECaPS-West          GAL      71.51   0.750          0 
c4d_211029_050723_ori      7.874596 -43.009600 59516.213471 r      1.16 ELAIS-E1      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    131.99   0.464          0 
c4d_210406_030010_ori    150.780000   1.750000 59310.125127 r      1.24 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    152.53   0.321          0 
c4d_211017_023047_ori      9.499996 -43.998000 59504.104712 r      1.06 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     38.59   0.878       3213 
c4d_210923_004052_ori    270.889996 -29.530000 59480.028389 z      1.11 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL     113.17   0.957          0 
c4d_210324_030711_ori    150.780000   1.750000 59297.129998 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     33.26   0.744       2791 
c4d_210522_063720_ori    270.889996 -29.530000 59356.275930 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      89.62   0.762          0 
c4d_211116_072730_ori    116.320004 -26.250000 59534.310773 z      1.05 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL      98.67   0.916          0 
c4d_210412_090948_ori    270.889996 -29.530000 59316.381809 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS-East          GAL     114.83   0.002          0 
c4d_210415_015318_ori    149.220000   1.750000 59319.078691 r      1.20 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     93.78   0.078          0 
c4d_220116_073527_ori    150.780000   1.750000 59595.316290 i      1.19 COSMOS-3     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     56.92   0.974      17133 
c4d_210403_011403_ori    150.780000   1.750000 59307.051427 g      1.20 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    113.64   0.652          0 
c4d_210515_013321_ori    150.000000   3.100000 59349.064837 r      1.47 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     62.75   0.094          0 
c4d_211122_070309_ori    116.320004 -26.250000 59540.293866 r      1.05 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL      58.21   0.926       2268 
c4d_211128_043717_ori      7.874596 -43.009600 59546.192567 i      1.46 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    144.12   0.431          0 
c4d_211204_045008_ori      7.874596 -43.009600 59552.201485 r      1.68 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     94.39   0.000          0 
c4d_210916_234942_ori    270.889996 -29.530000 59473.992851 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      34.05   0.825       3643 
c4d_220113_051421_ori    116.320004 -26.250000 59592.218305 r      1.00 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL      73.73   0.809          0 
c4d_210324_001258_ori    150.000000   3.100000 59297.009015 g      1.49 COSMOS-1      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     32.72   0.733       2490 
c4d_220103_052904_ori    116.320004 -26.250000 59582.228520 z      1.00 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL     128.42   0.004          0 
c4d_210917_034943_ori      9.499996 -43.998000 59474.159532 i      1.11 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     52.81   0.838       3458 
c4d_220123_075715_ori    150.780000   1.750000 59602.331427 r      1.25 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     35.75   0.734       2649 
c4d_210530_064907_ori    270.889996 -29.530000 59364.284113 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      30.87   0.804       4412 
c4d_210923_021123_ori      7.874596 -43.009600 59480.091248 r      1.25 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     52.20   0.955       3060 
c4d_211101_052408_ori      9.499996 -43.998000 59519.225094 r      1.22 ELAIS-E2      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    142.36   0.176          0 
c4d_210923_084110_ori    116.320004 -26.250000 59480.361921 r      1.49 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL      93.73   0.943          0 
c4d_211017_024726_ori      7.874596 -43.009600 59504.116277 g      1.04 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     37.10   0.878       2724 
c4d_211025_082956_ori    116.320004 -26.250000 59512.354128 i      1.09 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL      61.44   0.810          0 
c4d_210509_022800_ori    150.000000   3.100000 59343.102782 g      1.65 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          None                 None    130.39   0.065          0 
c4d_210409_085117_ori    270.889996 -29.530000 59313.368953 z      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      78.44   0.072          0 
c4d_211029_045513_ori      7.874596 -43.009600 59516.205018 r      1.14 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    131.92   0.465          0 
c4d_210524_074119_ori    270.889996 -29.530000 59358.320368 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      59.79   0.931       4191 
c4d_211002_052803_ori      9.499996 -43.998000 59489.227814 r      1.04 ELAIS-E2      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    133.16   0.209          0 
c4d_210503_005449_ori    149.220000   1.750000 59337.038068 i      1.22 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    149.56   0.586          0 
c4d_210415_085908_ori    270.889996 -29.530000 59319.374399 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL     149.76   0.094          0 
c4d_210415_014301_ori    150.780000   1.750000 59319.071549 i      1.19 COSMOS-3     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     95.34   0.078          0 
c4d_211122_044427_ori      9.499996 -43.998000 59540.197535 g      1.36 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    102.38   0.931          0 
c4d_210418_085851_ori    270.889996 -29.530000 59322.374212 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS-East          GAL     173.22   0.316          0 
c4d_210917_002207_ori    270.889996 -29.530000 59474.015360 z      1.04 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      34.25   0.826       3088 
c4d_210506_085704_ori    270.889996 -29.530000 59340.372965 r      1.03 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS-East          GAL      75.50   0.251          0 
c4d_220103_024155_ori      7.874596 -43.009600 59582.112450 g      1.62 ELAIS-E1      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     65.55   0.003          0 
c4d_210502_235410_ori    149.220000   1.750000 59336.995959 g      1.18 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    148.96   0.590          0 
c4d_210524_091410_ori      7.874596 -43.009600 59358.384842 i      1.48 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    123.50   0.935          0 
c4d_210602_095620_ori      7.874596 -43.009600 59367.414123 i      1.20 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     36.71   0.490       4730 
c4d_210415_084010_ori    270.889996 -29.530000 59319.361238 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL     149.55   0.093          0 
c4d_211002_052356_ori      7.874596 -43.009600 59489.224955 i      1.04 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    134.50   0.209          0 
c4d_210415_025550_ori    150.780000   1.750000 59319.122112 g      1.31 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     94.68   0.080          0 
c4d_220123_054746_ori    116.320004 -26.250000 59602.241508 g      1.06 DECaPS-West   96.0 DECaPSWest-DDF-A          DECaPS-West          GAL      73.04   0.742          0 
c4d_220118_055838_ori    116.320004 -26.250000 59597.249054 g      1.05 DECaPS-West   96.0 DECaPSWest-DDF-A          DECaPS-West          GAL      51.82   0.998       4960 
c4d_211207_073805_ori    116.320004 -26.250000 59555.318118 z      1.00 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL     129.42   0.130          0 
c4d_211224_021827_ori      9.499996 -43.998000 59572.096154 g      1.29 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    138.85   0.791          0 
c4d_211110_051407_ori      9.499996 -43.998000 59528.218137 i      1.30 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     56.82   0.358       2574 
c4d_210524_074543_ori    270.889996 -29.530000 59358.323417 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      59.75   0.931       3810 
c4d_210328_031231_ori    149.220000   1.750000 59301.133694 r      1.21 COSMOS-2      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     31.67   0.992       3152 
c4d_210610_234921_ori    150.000000   3.100000 59375.992610 r      1.48 COSMOS-1      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.40   0.003          0 
c4d_211017_025049_ori      7.874596 -43.009600 59504.118625 i      1.04 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     37.11   0.879       4281 
c4d_210429_025130_ori    150.000000   3.100000 59333.119108 i      1.55 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     96.44   0.942          0 
c4d_210527_062458_ori    270.889996 -29.530000 59361.267340 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      14.83   0.990       5092 
c4d_211101_045346_ori      7.874596 -43.009600 59519.204013 r      1.16 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    143.76   0.178          0 
c4d_210509_024043_ori    150.780000   1.750000 59343.111610 r      1.68 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    131.20   0.065          0 
c4d_210515_013927_ori    149.220000   1.750000 59349.069068 r      1.49 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     62.63   0.094          0 
c4d_211005_090724_ori    116.320004 -26.250000 59492.380146 r      1.18 DECaPS-West   50.0 DECaPSWest-DDF-B          DECaPS-West          GAL      69.81   0.018          0 
c4d_211101_075351_ori    116.320004 -26.250000 59519.329073 r      1.10 DECaPS-West   50.0 DECaPSWest-DDF-B          DECaPS-West          GAL      66.29   0.167          0 
c4d_210425_001233_ori    150.780000   1.750000 59329.008725 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     35.95   0.932       3085 
c4d_211201_044809_ori      9.499996 -43.998000 59549.200113 g      1.55 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    127.67   0.139          0 
c4d_210522_085540_ori      9.499996 -43.998000 59356.371994 i      1.68 ELAIS-E2     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    139.11   0.771          0 
c4d_210518_071025_ori    270.889996 -29.530000 59352.298901 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     142.13   0.348          0 
c4d_210509_090706_ori    270.889996 -29.530000 59343.379935 r      1.06 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL     111.93   0.053          0 
c4d_210917_031659_ori      7.874596 -43.009600 59474.136795 r      1.15 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     51.67   0.836       2809 
c4d_210322_091538_ori    270.889996 -29.530000 59295.385860 r      1.06 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL     170.14   0.577          0 
c4d_210319_022904_ori    149.220000   1.750000 59292.103520 r      1.18 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     90.27   0.271          0 
c4d_210926_045544_ori      9.499996 -43.998000 59483.205376 r      1.03 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     79.96   0.760          0 
c4d_211020_000948_ori    270.889996 -29.530000 59507.006806 i      1.35 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     109.09   0.995          0 
c4d_210509_094914_ori    270.889996 -29.530000 59343.409190 r      1.13 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL     112.28   0.052          0 
c4d_210604_235236_ori    149.220000   1.750000 59369.994873 g      1.38 COSMOS-2      10.0 COSMOS-AGN-1              None                 None    133.90   0.247          0 
c4d_210919_234932_ori    270.889996 -29.530000 59476.992740 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      74.54   0.987          0 
c4d_210425_030246_ori    150.000000   3.100000 59329.126922 i      1.52 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     37.70   0.938       6267 
c4d_211219_014741_ori      7.874596 -43.009600 59567.074791 g      1.17 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     99.52   1.000          0 
c4d_210412_012908_ori    150.000000   3.100000 59316.061902 r      1.19 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    128.54   0.001          0 
c4d_210515_080126_ori    270.889996 -29.530000 59349.334340 g      1.02 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL     175.40   0.110          0 
c4d_210425_091332_ori    270.889996 -29.530000 59329.384404 g      1.01 DECaPS-East   10.0 DECaPSEast-DDF-B          None                 None     82.13   0.952          0 
c4d_210527_092043_ori      7.874596 -43.009600 59361.389394 i      1.39 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     87.95   0.987          0 
c4d_211002_054204_ori      9.499996 -43.998000 59489.237554 i      1.06 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    133.26   0.208          0 
c4d_211110_072526_ori    116.320004 -26.250000 59528.309338 z      1.09 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL     129.60   0.367          0 
c4d_211231_060346_ori    116.320004 -26.250000 59579.252621 i      1.00 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL     110.05   0.093          0 
c4d_211222_052828_ori    116.320004 -26.250000 59570.228111 r      1.03 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL      51.93   0.917       2322 
c4d_211020_031412_ori      7.874596 -43.009600 59507.134865 g      1.03 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     50.09   0.997       3575 
c4d_211002_090100_ori    116.320004 -26.250000 59489.375705 i      1.24 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL      53.26   0.197          0 
c4d_210328_072245_ori    270.889996 -29.530000 59301.307466 i      1.29 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      91.14   0.995          0 
c4d_210923_002029_ori    270.889996 -29.530000 59480.014229 g      1.08 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL     112.99   0.958          0 
c4d_211101_080028_ori    116.320004 -26.250000 59519.333658 i      1.09 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL      66.32   0.167          0 
c4d_220106_074351_ori    149.220000   1.750000 59585.322124 i      1.18 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    165.02   0.170          0 
c4d_210322_014633_ori    149.220000   1.750000 59295.074003 g      1.21 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     55.93   0.546       1931 
c4d_210427_011657_ori    150.780000   1.750000 59331.053441 r      1.21 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     64.82   0.999          0 
c4d_210512_015627_ori    149.220000   1.750000 59346.080875 r      1.51 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     96.47   0.001          0 
c4d_210427_030123_ori    150.000000   3.100000 59331.125962 r      1.56 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     66.64   0.999          0 
c4d_220123_072523_ori    150.000000   3.100000 59602.309301 g      1.23 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     36.36   0.736       2325 
