# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_210415_011446_ori    149.220000   1.750000 59319.051927 g      1.18 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     94.11   0.077          0 
c4d_210526_232605_ori    150.000000   3.100000 59360.976453 g      1.24 COSMOS-1      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.58   0.996          0 
c4d_210415_014106_ori    150.780000   1.750000 59319.070217 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     95.36   0.078          0 
c4d_210412_073144_ori    270.889996 -29.530000 59316.313708 r      1.10 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL     113.82   0.001          0 
c4d_210509_003055_ori    150.780000   1.750000 59343.021475 g      1.21 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    132.61   0.069          0 
c4d_210610_235913_ori    149.220000   1.750000 59375.999462 r      1.52 COSMOS-2      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.22   0.003          0 
c4d_210524_093533_ori      7.874596 -43.009600 59358.399698 g      1.38 ELAIS-E1      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    123.35   0.935          0 
c4d_210515_030636_ori    150.000000   3.100000 59349.129584 i      2.34 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     61.89   0.098          0 
c4d_210530_002024_ori    150.780000   1.750000 59364.014171 i      1.37 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    143.87   0.828          0 
c4d_210324_032959_ori    150.000000   3.100000 59297.145832 g      1.23 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     31.62   0.745       2421 
c4d_210522_094750_ori      7.874596 -43.009600 59356.408225 g      1.36 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    140.01   0.775          0 
c4d_210409_084616_ori    270.889996 -29.530000 59313.365465 g      1.02 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None     78.40   0.072          0 
c4d_210527_060449_ori    270.889996 -29.530000 59361.253354 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      14.97   0.991      10023 
c4d_210512_083209_ori    270.889996 -29.530000 59346.355669 g      1.03 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None    146.80   0.003          0 
c4d_210328_031329_ori    149.220000   1.750000 59301.134368 r      1.21 COSMOS-2      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     31.68   0.992       3220 
c4d_210427_000942_ori    150.780000   1.750000 59331.006737 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     64.26   0.999          0 
c4d_210322_003706_ori    150.000000   3.100000 59295.025773 g      1.42 COSMOS-1      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     56.32   0.542       2043 
c4d_210503_002706_ori    150.000000   3.100000 59337.018828 g      1.20 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    149.67   0.588          0 
c4d_210602_090039_ori      9.499996 -43.998000 59367.375460 i      1.41 ELAIS-E2     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     38.18   0.494       4633 
c4d_210415_101311_ori    270.889996 -29.530000 59319.425824 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     150.55   0.097          0 
c4d_210412_001541_ori    150.000000   3.100000 59316.010893 g      1.25 COSMOS-1      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    129.25   0.001          0 
c4d_210319_004940_ori    150.780000   1.750000 59292.034500 r      1.40 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     92.42   0.265          0 
c4d_210530_065309_ori    270.889996 -29.530000 59364.286914 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      30.89   0.804       8758 
c4d_210601_233102_ori    150.000000   3.100000 59366.979895 r      1.29 COSMOS-1      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    165.01   0.535          0 
c4d_210512_020103_ori    150.780000   1.750000 59346.084065 g      1.51 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     97.91   0.001          0 
c4d_210515_014529_ori    150.780000   1.750000 59349.073262 r      1.49 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     63.96   0.094          0 
c4d_210412_021438_ori    149.220000   1.750000 59316.093504 i      1.21 COSMOS-2     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    127.51   0.001          0 
c4d_210509_004021_ori    150.000000   3.100000 59343.028024 i      1.24 COSMOS-1     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    131.57   0.069          0 
c4d_210418_085041_ori    270.889996 -29.530000 59322.368536 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL     173.30   0.315          0 
c4d_210509_085801_ori    270.889996 -29.530000 59343.373626 z      1.05 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     111.86   0.053          0 
c4d_210428_235858_ori    149.220000   1.750000 59332.999289 r      1.18 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     95.08   0.948          0 
c4d_210324_090422_ori    270.889996 -29.530000 59297.378041 i      1.07 DECaPS-East   30.0 DECaPSEast-DDF            DECaPS               GAL     145.87   0.766          0 
c4d_210527_062134_ori    270.889996 -29.530000 59361.264983 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      14.85   0.990       8700 
c4d_210530_101215_ori      9.499996 -43.998000 59364.425183 g      1.20 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     55.03   0.791       2246 
c4d_210524_000835_ori    150.000000   3.100000 59358.005962 r      1.30 COSMOS-1      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     58.49   0.910       2924 
c4d_210319_023059_ori    149.220000   1.750000 59292.104853 i      1.18 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     90.25   0.271          0 
c4d_210506_084907_ori    270.889996 -29.530000 59340.367447 g      1.02 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None     75.44   0.252          0 
c4d_210427_075314_ori    270.889996 -29.530000 59331.328640 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      52.61   0.999       6208 
c4d_210322_003835_ori    150.000000   3.100000 59295.026796 r      1.41 COSMOS-1      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     56.31   0.542       2322 
c4d_210427_010454_ori    150.000000   3.100000 59331.045073 r      1.21 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     65.77   0.999          0 
c4d_210503_023837_ori    149.220000   1.750000 59337.110152 r      1.55 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    150.50   0.578          0 
c4d_210522_073919_ori    270.889996 -29.530000 59356.318977 z      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      89.00   0.766          0 
c4d_210409_012657_ori    150.000000   3.100000 59313.060393 g      1.19 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          NONE                 None    161.00   0.089          0 
c4d_210509_012240_ori    149.220000   1.750000 59343.057408 g      1.33 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    130.51   0.067          0 
c4d_210331_031304_ori    150.000000   3.100000 59304.134084 g      1.24 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     73.51   0.920          0 
c4d_210530_065427_ori    270.889996 -29.530000 59364.287815 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      30.90   0.804       6346 
c4d_210322_020805_ori    149.220000   1.750000 59295.088951 i      1.19 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     55.81   0.548       3472 
c4d_210524_095102_ori      7.874596 -43.009600 59358.410448 i      1.32 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    123.24   0.936          0 
c4d_210522_092631_ori      7.874596 -43.009600 59356.393415 i      1.46 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    140.10   0.773          0 
c4d_210524_073058_ori    270.889996 -29.530000 59358.313173 g      1.02 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None     59.89   0.930          0 
c4d_210503_084226_ori    270.889996 -29.530000 59337.362805 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      36.68   0.551       3008 
c4d_210602_072816_ori    270.889996 -29.530000 59367.311306 z      1.05 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      71.30   0.501          0 
c4d_210506_020206_ori    150.780000   1.750000 59340.084800 g      1.40 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    162.23   0.276          0 
c4d_210415_013700_ori    149.220000   1.750000 59319.067361 i      1.19 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     93.92   0.078          0 
c4d_210522_094512_ori      9.499996 -43.998000 59356.406392 i      1.40 ELAIS-E2     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    138.94   0.774          0 
c4d_210425_085556_ori    270.889996 -29.530000 59329.372179 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None     82.31   0.952          0 
c4d_210524_094907_ori      7.874596 -43.009600 59358.409116 r      1.33 ELAIS-E1      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    123.26   0.936          0 
c4d_210429_000332_ori    150.780000   1.750000 59333.002457 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     93.66   0.948          0 
c4d_210328_030810_ori    150.000000   3.100000 59301.130679 i      1.22 COSMOS-1      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.71   0.992       3245 
c4d_210521_233158_ori    150.000000   3.100000 59355.980539 g      1.22 COSMOS-1      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     30.92   0.732       2674 
c4d_210522_073701_ori    270.889996 -29.530000 59356.317373 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      89.02   0.766          0 
c4d_210409_090539_ori    270.889996 -29.530000 59313.378932 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      78.56   0.072          0 
c4d_210319_005134_ori    150.780000   1.750000 59292.035818 i      1.40 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     92.41   0.265          0 
c4d_210530_072317_ori    270.889996 -29.530000 59364.307844 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      31.08   0.802       8738 
c4d_210322_004631_ori    149.220000   1.750000 59295.032310 i      1.35 COSMOS-2     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     56.27   0.542       3691 
c4d_210610_235534_ori    149.220000   1.750000 59375.996926 g      1.50 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.25   0.003          0 
c4d_210506_084158_ori    270.889996 -29.530000 59340.362478 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      75.39   0.252          0 
c4d_210527_082829_ori    270.889996 -29.530000 59361.353113 i      1.11 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      13.99   0.988      14894 
c4d_210429_083121_ori    270.889996 -29.530000 59333.355109 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A-MOON     DECaPS               GAL      21.83   0.928       5434 
c4d_210527_082309_ori    270.889996 -29.530000 59361.349420 i      1.10 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      14.02   0.988      11475 
c4d_210506_020807_ori    150.000000   3.100000 59340.088977 g      1.47 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    162.18   0.276          0 
c4d_210530_103346_ori      7.874596 -43.009600 59364.440118 i      1.14 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     53.77   0.790       6170 
c4d_210324_013148_ori    149.220000   1.750000 59297.063757 r      1.22 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     32.70   0.738       2861 
c4d_210429_022717_ori    150.780000   1.750000 59333.102287 i      1.39 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     95.03   0.943          0 
c4d_210328_004057_ori    150.780000   1.750000 59301.028447 i      1.31 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     29.25   0.990      11107 
c4d_210527_094126_ori      7.874596 -43.009600 59361.403782 g      1.31 ELAIS-E1      10.0 ELAIS-DDF-SEQ-A           NONE                 None     87.82   0.987          0 
c4d_210409_022906_ori    150.000000   3.100000 59313.103547 g      1.23 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    160.41   0.086          0 
c4d_210506_004613_ori    150.780000   1.750000 59340.032101 i      1.21 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    162.82   0.281          0 
c4d_210524_093254_ori      9.499996 -43.998000 59358.397854 i      1.42 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    123.04   0.935          0 
c4d_210522_065559_ori    270.889996 -29.530000 59356.288888 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      89.44   0.763          0 
c4d_210428_234846_ori    150.780000   1.750000 59332.992199 i      1.19 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     93.50   0.949          0 
c4d_210509_011639_ori    150.000000   3.100000 59343.053232 g      1.32 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    131.18   0.068          0 
c4d_210509_011807_ori    150.000000   3.100000 59343.054254 r      1.33 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    131.16   0.068          0 
c4d_210426_225833_ori    126.711242 -29.215277 59330.957331 r      1.00 pointing      30.0 None                      NONE                 None     82.78   0.999          0 
c4d_210601_233441_ori    150.000000   3.100000 59366.982424 i      1.30 COSMOS-1      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    164.98   0.535          0 
c4d_210409_022627_ori    150.780000   1.750000 59313.101706 i      1.20 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    160.62   0.086          0 
c4d_210522_064121_ori    270.889996 -29.530000 59356.278724 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      89.58   0.762          0 
c4d_210324_031752_ori    149.220000   1.750000 59297.137408 g      1.20 COSMOS-2      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     32.09   0.744       2438 
c4d_210509_084018_ori    270.889996 -29.530000 59343.361322 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     111.70   0.054          0 
c4d_210503_025241_ori    150.000000   3.100000 59337.119921 i      1.66 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    151.05   0.577          0 
c4d_210328_001921_ori    150.780000   1.750000 59301.013441 g      1.38 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     29.11   0.990       5700 
c4d_210415_100121_ori    270.889996 -29.530000 59319.417615 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     150.43   0.096          0 
c4d_210509_005031_ori    150.780000   1.750000 59343.035087 r      1.24 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    132.40   0.069          0 
c4d_210524_000417_ori    150.000000   3.100000 59358.002975 g      1.29 COSMOS-1      10.0 COSMOS-AGN-1              NONE                 None     58.46   0.910          0 
c4d_210610_234553_ori    150.000000   3.100000 59375.990206 g      1.46 COSMOS-1      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.43   0.003          0 
c4d_210319_003928_ori    150.000000   3.100000 59292.027408 i      1.46 COSMOS-1     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.29   0.265          0 
c4d_210328_085003_ori    270.889996 -29.530000 59301.368100 r      1.07 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      90.40   0.996          0 
