# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21bpzg   150.605601372506   0.872187170761   406  1  0  0   0.7 150.605760   0.872277   0.027    10995467854811384  21.637  20.135  18.654   PSF   0.00   0.000000   0.000000   0.000000   1.291986   1.126410   1.200765  -99.0000  -99.0000  -99.0000 
DC21bqhc   150.537308130852   3.242877847220   438  1  0  0   0.5 150.537454   3.242845   0.021    10995482953258760  21.496  20.101  19.252   PSF   0.00   0.000000   0.000000   0.000000   1.251733   1.253465   1.083935  -99.0000  -99.0000  -99.0000 
DC21bqhe   150.798334661289   2.443323683308   535  1  0  0   0.5 150.798353   2.443458   0.021    10995478425506065  20.957  19.566  18.611   PSF   0.00   0.000000   0.000000   0.000000   1.327260   1.174390   1.271386  -99.0000  -99.0000  -99.0000 
DC21bqij   150.910758088910   3.526825111629   395  1  0  1   0.3 150.910774   3.526913   0.020    10995484462167076  19.939  19.396  19.229   PSF   0.00   0.000000   0.000000   0.000000   1.196737   1.339625   1.010336  -99.0000  -99.0000  -99.0000 
DC21bqli   150.208183072324   2.758389205264   381  1  0  0   0.3 150.208087   2.758402   0.018    10995479932319959  22.195  20.697  19.233   PSF   0.00   0.000000   0.000000   0.000000   1.352841   1.087831   1.085663  -99.0000  -99.0000  -99.0000 
DC21bqlk   150.757476063804   3.450115856830   377  1  0  0   0.3 150.757398   3.450135   0.021    10995484462157279  21.004  19.608  18.570   PSF   0.00   0.000000   0.000000   0.000000   1.205967   1.340599   1.005547  -99.0000  -99.0000  -99.0000 
DC21bqrd   148.776172074023   1.159986706465   336  1  0  0   0.3 148.776202   1.159900   0.024    10995470867367331  21.252  19.723  18.592   PSF   0.00   0.000000   0.000000   0.000000   1.291573   1.138106   1.274448  -99.0000  -99.0000  -99.0000 
DC21bqrp   148.766742607244   1.130481727582   287  1  0  1   1.0 148.766830   1.130749   0.023    10995470867366801  20.349  19.005  18.283   PSF   0.00   0.000000   0.000000   0.000000   1.300801   1.126184   1.274448  -99.0000  -99.0000  -99.0000 
DC21bqvb   150.804574616404   1.072707547591   286  1  0  0   0.5 150.804720   1.072691   0.025    10995469365807700  21.766  20.120  18.328   PSF   0.00   0.000000   0.000000   0.000000   1.326211   1.133167   1.201644  -99.0000  -99.0000  -99.0000 
DC21bssf   149.628359466490   1.737831784842   389  1  0  1   0.4 149.628436   1.737900   0.020    10995473890420067  20.857  19.417  18.593   PSF   0.00   0.000000   0.000000   0.000000   1.126993   1.196314   1.304953  -99.0000  -99.0000  -99.0000 
